gauge_id crop_perc crop_mosaic_perc forest_perc shrub_perc grass_perc barren_perc imperv_perc wet_perc snow_perc dom_land_cover dom_land_cover_perc
64613800 16.98800 48.62200 18.20940 16.12340 0.03410 0.00000 0.00000 0.02310 0.00000 crop_mosaic 48.62200
64614000 19.96670 50.09410 16.84680 13.01300 0.04560 0.00190 0.00000 0.03190 0.00000 crop_mosaic 50.09410
64617000 21.29320 50.20260 16.51430 11.88460 0.04660 0.00170 0.00000 0.05710 0.00000 crop_mosaic 50.20260
64618000 41.66610 50.33250 7.46070 0.54070 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 50.33250
64619950 12.93420 18.85700 68.04860 0.16010 0.00000 0.00000 0.00000 0.00000 0.00000 forest 68.04860
64620000 12.77340 19.24960 67.68120 0.29580 0.00000 0.00000 0.00000 0.00000 0.00000 forest 67.68120
64625000 11.78900 23.64960 64.12010 0.44140 0.00000 0.00000 0.00000 0.00000 0.00000 forest 64.12010
64645000 16.60450 36.76980 46.21780 0.40290 0.00000 0.00000 0.00000 0.00500 0.00000 forest 46.21780
64652000 30.97410 44.88080 24.00110 0.14410 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 44.88080
64655000 20.12670 41.64060 37.80420 0.40740 0.00000 0.00000 0.00000 0.02100 0.00000 crop_mosaic 41.64060
64659000 20.45780 58.58750 20.64870 0.30600 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 58.58750
64660500 20.35480 47.75770 31.30070 0.50650 0.00180 0.00000 0.00000 0.07850 0.00000 crop_mosaic 47.75770
64671000 48.43730 31.78610 17.92190 1.26040 0.09220 0.00000 0.00000 0.50210 0.00000 crop 48.43730
64673000 39.27560 41.35020 16.80650 2.23330 0.05100 0.00000 0.00000 0.28340 0.00000 crop_mosaic 41.35020
64675002 20.77200 48.05840 30.13850 0.88300 0.00890 0.00000 0.00750 0.13150 0.00000 crop_mosaic 48.05840
64682000 33.26220 48.70840 17.60240 0.42700 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 48.70840
64685000 21.86390 49.33470 27.54610 1.06160 0.01160 0.00000 0.00610 0.17610 0.00000 crop_mosaic 49.33470
64693000 26.89270 47.81600 24.11440 0.97260 0.00960 0.00000 0.00500 0.18980 0.00000 crop_mosaic 47.81600
64700000 38.86400 39.35490 19.00360 2.76770 0.00000 0.00000 0.00000 0.00960 0.00000 crop_mosaic 39.35490
64717000 30.17250 46.42270 16.96680 5.08250 0.00490 0.00290 0.00000 1.34760 0.00000 crop_mosaic 46.42270
64723000 34.69400 44.26180 12.06990 8.97430 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 44.26180
64764000 15.53140 36.28440 48.07650 0.10770 0.00000 0.00000 0.00000 0.00000 0.00000 forest 48.07650
64767000 22.91780 32.47540 44.54860 0.05830 0.00000 0.00000 0.00000 0.00000 0.00000 forest 44.54860
64771500 25.47680 31.36510 43.10610 0.05210 0.00000 0.00000 0.00000 0.00000 0.00000 forest 43.10610
64773000 20.42930 35.28020 44.27810 0.01250 0.00000 0.00000 0.00000 0.00000 0.00000 forest 44.27810
64775000 30.36950 29.62430 39.86940 0.13330 0.00000 0.00000 0.00000 0.00340 0.00000 forest 39.86940
64776100 29.08180 30.61990 40.18630 0.10860 0.00000 0.00000 0.00000 0.00340 0.00000 forest 40.18630
64785000 57.40350 28.36980 14.02050 0.20630 0.00000 0.00000 0.00000 0.00000 0.00000 crop 57.40350
64795000 34.96820 31.04980 33.64660 0.24920 0.00000 0.00000 0.00000 0.08620 0.00000 crop 34.96820
64799500 35.90240 31.49600 32.05200 0.44870 0.00000 0.00000 0.00000 0.10090 0.00000 crop 35.90240
64810000 52.20900 39.12060 8.41990 0.25040 0.00000 0.00000 0.00000 0.00000 0.00000 crop 52.20900
64815000 50.97840 38.44100 10.03990 0.54060 0.00000 0.00000 0.00000 0.00000 0.00000 crop 50.97840
64820000 38.79410 34.60460 25.91110 0.56240 0.00000 0.00000 0.00000 0.12780 0.00000 crop 38.79410
64830000 38.24470 37.39570 23.23130 0.96850 0.00080 0.00000 0.00000 0.15880 0.00000 crop 38.24470
64843000 25.34750 49.07020 15.91100 7.29170 0.10070 0.00930 0.25140 2.01800 0.00020 crop_mosaic 49.07020
65006075 0.25280 23.53480 56.40080 16.27210 0.78140 0.00000 0.71250 2.04550 0.00000 forest 56.40080
65009000 0.45710 22.85260 46.27260 20.96140 0.56740 0.04730 7.40740 1.43420 0.00000 forest 46.27260
65010000 0.39900 20.83000 66.64010 11.89150 0.07980 0.15960 0.00000 0.00000 0.00000 forest 66.64010
65015400 0.13310 27.31210 66.66670 5.62210 0.06660 0.13310 0.00000 0.06650 0.00000 forest 66.66670
65021000 0.00000 28.48490 71.51510 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 forest 71.51510
65021250 0.00000 33.76070 63.03420 3.20510 0.00000 0.00000 0.00000 0.00000 0.00000 forest 63.03420
65021770 0.00000 60.54420 39.11560 0.34010 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 60.54420
65024000 0.18270 41.75420 40.10960 13.88760 0.45680 0.00000 0.00000 3.60900 0.00000 crop_mosaic 41.75420
65025000 1.03650 30.73340 44.24910 15.78130 0.39240 0.04810 7.10030 0.65890 0.00000 forest 44.24910
65027000 0.14850 51.63330 40.90570 4.75130 0.40830 0.00000 0.00000 2.15290 0.00000 crop_mosaic 51.63330
65060000 4.72930 31.46300 52.14810 8.39320 0.16950 0.01850 2.73220 0.34610 0.00000 forest 52.14810
65095000 0.24400 11.27090 78.94550 9.24950 0.08240 0.00000 0.00000 0.20770 0.00000 forest 78.94550
65100000 0.35400 11.68330 79.64960 8.09380 0.06230 0.00000 0.00000 0.15700 0.00000 forest 79.64960
65135000 0.97050 22.87710 71.14320 4.98070 0.00000 0.00000 0.00000 0.02850 0.00000 forest 71.14320
65136550 1.09050 31.17340 63.24800 4.47010 0.00000 0.00000 0.00000 0.01800 0.00000 forest 63.24800
65180000 0.58850 8.15010 81.57890 9.68240 0.00000 0.00000 0.00000 0.00000 0.00000 forest 81.57890
65220000 2.74910 22.95310 65.82480 7.34990 0.06970 0.00600 0.88570 0.16160 0.00000 forest 65.82480
65310000 2.21020 20.49010 67.96160 8.39130 0.05630 0.00460 0.67910 0.20680 0.00000 forest 67.96160
65809000 1.19480 20.36680 76.16000 2.19510 0.00000 0.00000 0.00000 0.08340 0.00000 forest 76.16000
65815050 26.49060 31.73380 39.62960 2.04930 0.00390 0.00000 0.04640 0.04640 0.00000 forest 39.62960
65855000 17.70940 31.85430 50.26070 0.17570 0.00000 0.00000 0.00000 0.00000 0.00000 forest 50.26070
65925000 4.27880 47.44050 43.50400 4.76640 0.00000 0.00000 0.00000 0.01040 0.00000 crop_mosaic 47.44050
65945000 10.66890 58.33080 29.14220 1.85820 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 58.33080
65948000 3.56030 66.33360 27.76390 2.34230 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 66.33360
65960000 6.87630 58.86390 31.15300 3.01990 0.00640 0.00000 0.00000 0.08060 0.00000 crop_mosaic 58.86390
65979000 14.51870 56.43090 26.41780 2.61300 0.00000 0.00000 0.00000 0.01960 0.00000 crop_mosaic 56.43090
65986000 5.99050 32.86910 54.85050 5.02850 0.08280 0.00300 0.26160 0.91400 0.00000 forest 54.85050
65987000 5.94960 32.90020 54.89530 4.99480 0.08250 0.00300 0.25900 0.91570 0.00000 forest 54.89530
65993000 5.69630 32.42750 55.61350 4.93130 0.08820 0.00280 0.24640 0.99390 0.00000 forest 55.61350
66006000 20.83940 42.86360 33.74320 1.01710 0.00000 0.00000 0.00000 1.53690 0.00000 crop_mosaic 42.86360
66160000 4.69620 40.60320 24.51280 29.09250 0.01060 0.00210 0.00000 1.08240 0.00000 crop_mosaic 40.60320
66260001 6.77620 40.27280 29.86530 21.24200 0.05220 0.04130 0.07320 1.67700 0.00000 crop_mosaic 40.27280
67100000 5.36650 26.26630 50.93480 11.20790 0.11350 0.00420 0.00610 6.10060 0.00000 forest 50.93480
70100000 0.00000 10.10230 75.86490 14.03280 0.00000 0.00000 0.00000 0.00000 0.00000 forest 75.86490
70200000 0.00000 18.93490 69.77180 11.29340 0.00000 0.00000 0.00000 0.00000 0.00000 forest 69.77180
70300000 0.00000 14.40350 65.90460 19.67730 0.00000 0.00000 0.00000 0.01450 0.00000 forest 65.90460
70500000 0.00000 62.84200 31.46790 5.69020 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 62.84200
71200000 0.00000 7.19120 86.31160 6.49720 0.00000 0.00000 0.00000 0.00000 0.00000 forest 86.31160
71250000 0.00000 13.13030 79.84860 7.02120 0.00000 0.00000 0.00000 0.00000 0.00000 forest 79.84860
71300000 0.00000 9.37090 84.34220 6.28690 0.00000 0.00000 0.00000 0.00000 0.00000 forest 84.34220
71350001 0.02030 9.37490 85.34460 5.24500 0.00000 0.00000 0.00000 0.01520 0.00000 forest 85.34460
71383000 0.01430 10.48510 84.56620 4.91990 0.00000 0.00000 0.00000 0.01430 0.00000 forest 84.56620
71498000 0.13040 18.07770 71.59820 9.93060 0.05120 0.00000 0.00000 0.21190 0.00000 forest 71.59820
71550000 0.08560 15.24110 78.21010 6.32720 0.01850 0.00000 0.00000 0.11750 0.00000 forest 78.21010
72430000 14.19490 66.56160 16.86650 2.37700 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 66.56160
72630000 27.51390 57.20160 14.16620 1.11830 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 57.20160
72680000 22.65150 57.75260 17.94860 1.63590 0.01150 0.00000 0.00000 0.00000 0.00000 crop_mosaic 57.75260
72715000 0.00000 13.95250 74.27970 11.62010 0.04220 0.00000 0.00000 0.10550 0.00000 forest 74.27970
72810000 0.55460 17.60800 74.91950 6.85440 0.01690 0.00000 0.00000 0.04660 0.00000 forest 74.91950
72849000 1.14440 22.10620 72.61930 4.09610 0.00910 0.00000 0.00000 0.02500 0.00000 forest 72.61930
72870000 2.64130 54.12700 41.85280 1.08760 0.01940 0.00000 0.00000 0.27190 0.00000 crop_mosaic 54.12700
73300000 3.98990 26.99830 67.69520 1.13050 0.06650 0.00000 0.00000 0.11970 0.00000 forest 67.69520
73330000 6.70900 29.22940 62.59300 1.34180 0.04530 0.00000 0.00000 0.08160 0.00000 forest 62.59300
73350000 9.07590 30.56680 58.10840 2.16910 0.02850 0.00000 0.00000 0.05140 0.00000 forest 58.10840
73550000 6.55440 35.76010 51.84060 5.29020 0.08520 0.00060 0.00630 0.46280 0.00000 forest 51.84060
73600000 6.14070 53.20250 35.02620 5.61660 0.00000 0.00000 0.00000 0.01390 0.00000 crop_mosaic 53.20250
73690001 1.03700 14.54130 82.50710 1.05980 0.07980 0.00000 0.00000 0.77490 0.00000 forest 82.50710
73765000 6.72350 48.26390 43.81310 1.19950 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 48.26390
73770000 13.70960 46.33760 36.92110 2.88090 0.04270 0.00000 0.00000 0.10810 0.00000 crop_mosaic 46.33760
73780000 6.18450 49.82970 41.15560 2.83020 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 49.82970
73820000 7.87670 50.38330 39.56300 2.17710 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 50.38330
73900000 14.17480 52.69610 32.29170 0.83740 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 52.69610
73960000 11.85360 47.28220 38.16690 2.52590 0.02870 0.00000 0.00000 0.14260 0.00000 crop_mosaic 47.28220
74100000 7.24860 37.52630 49.71920 4.94550 0.08380 0.00050 0.00530 0.47060 0.00000 forest 49.71920
74205000 29.42760 57.51060 11.48670 1.57510 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 57.51060
74270000 23.52640 56.75060 16.06610 3.61760 0.00000 0.00000 0.00000 0.03930 0.00000 crop_mosaic 56.75060
74295000 8.25770 51.92960 38.42230 1.39050 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 51.92960
74320000 17.01270 44.28290 38.35820 0.34610 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 44.28290
74370000 23.31260 54.00590 19.19590 3.36020 0.01250 0.00000 0.00000 0.11280 0.00000 crop_mosaic 54.00590
74460000 33.36820 59.02670 5.91320 1.43030 0.01740 0.00000 0.00000 0.24420 0.00000 crop_mosaic 59.02670
74470000 20.77290 64.61900 8.67760 5.81050 0.03270 0.00000 0.00000 0.08720 0.00000 crop_mosaic 64.61900
74700000 6.66220 79.12110 3.48720 10.71460 0.00000 0.00000 0.00000 0.01490 0.00000 crop_mosaic 79.12110
74750000 1.53170 74.56840 5.15430 18.74540 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 74.56840
74800000 7.83990 41.12030 45.30910 5.15100 0.07230 0.00040 0.00350 0.50350 0.00000 forest 45.30910
74880000 10.65480 71.48020 3.36200 14.40980 0.03100 0.00000 0.00000 0.06210 0.00000 crop_mosaic 71.48020
74900000 7.54170 66.26090 5.68930 20.44850 0.01980 0.00000 0.00000 0.03970 0.00000 crop_mosaic 66.26090
75200000 45.54480 49.97930 3.69030 0.78560 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 49.97930
75205000 39.55760 55.55170 3.94020 0.95050 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 55.55170
75230000 31.88730 60.45550 4.45560 3.18930 0.00310 0.00000 0.00000 0.00920 0.00000 crop_mosaic 60.45550
75295000 42.30290 52.57210 3.05420 2.05920 0.00000 0.00000 0.00000 0.01160 0.00000 crop_mosaic 52.57210
75320000 28.85450 60.52470 4.43040 6.18060 0.00180 0.00000 0.00000 0.00800 0.00000 crop_mosaic 60.52470
75450000 19.66050 69.30320 3.62710 7.40400 0.00000 0.00260 0.00000 0.00260 0.00000 crop_mosaic 69.30320
75500000 15.57360 71.19660 4.00650 9.21370 0.00000 0.00160 0.00000 0.00800 0.00000 crop_mosaic 71.19660
75550000 9.60940 45.04930 38.60470 6.18380 0.06180 0.00040 0.00280 0.48780 0.00000 crop_mosaic 45.04930
75600000 18.33330 76.86400 3.61840 1.18420 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 76.86400
75700000 5.11110 80.23090 5.74350 8.72550 0.06080 0.00000 0.00000 0.12830 0.00000 crop_mosaic 80.23090
75780000 9.12570 46.24990 36.92170 7.10360 0.07030 0.00030 0.00260 0.52590 0.00000 crop_mosaic 46.24990
76085000 41.60440 53.15280 5.06290 0.16890 0.00000 0.00000 0.00000 0.01090 0.00000 crop_mosaic 53.15280
76100000 29.54520 56.31130 13.79390 0.34370 0.00000 0.00000 0.00000 0.00600 0.00000 crop_mosaic 56.31130
76300000 4.69550 84.46340 4.48620 5.37230 0.23240 0.00000 0.00000 0.75020 0.00000 crop_mosaic 84.46340
76310000 8.53680 81.04210 4.64040 4.71790 0.24180 0.00270 0.00000 0.81820 0.00000 crop_mosaic 81.04210
76460000 28.95230 56.34780 14.29720 0.31310 0.00890 0.00000 0.00000 0.08050 0.00000 crop_mosaic 56.34780
76750000 3.23960 77.41140 8.46600 10.74280 0.03190 0.00000 0.00000 0.10820 0.00000 crop_mosaic 77.41140
77150000 9.00580 52.34880 27.28290 10.55720 0.11490 0.00990 0.00170 0.67850 0.00000 crop_mosaic 52.34880
81019300 0.23220 13.46750 84.71370 1.58670 0.00000 0.00000 0.00000 0.00000 0.00000 forest 84.71370
81019350 0.48800 12.86070 85.60350 1.01910 0.02870 0.00000 0.00000 0.00000 0.00000 forest 85.60350
81102000 0.53600 14.83240 83.67480 0.86160 0.05010 0.00500 0.00000 0.04010 0.00000 forest 83.67480
81107000 0.83120 14.63150 84.02510 0.46260 0.02610 0.00260 0.00000 0.02090 0.00000 forest 84.02510
81120000 0.36640 15.89660 83.06530 0.67170 0.00000 0.00000 0.00000 0.00000 0.00000 forest 83.06530
81125000 1.62970 24.44490 73.88470 0.02040 0.00000 0.00000 0.00000 0.00000 0.02040 forest 73.88470
81135000 0.82000 15.64690 83.09530 0.40080 0.01850 0.00180 0.00000 0.01480 0.00180 forest 83.09530
81140000 0.17360 12.53860 86.95990 0.32790 0.00000 0.00000 0.00000 0.00000 0.00000 forest 86.95990
81200000 0.73030 14.12350 84.79220 0.33080 0.01160 0.00120 0.00000 0.00930 0.00120 forest 84.79220
81335000 0.58640 9.52100 86.24490 3.25990 0.06920 0.00000 0.00000 0.31880 0.00000 forest 86.24490
81585000 1.17530 8.61900 89.81390 0.39180 0.00000 0.00000 0.00000 0.00000 0.00000 forest 89.81390
81683000 0.92770 11.36290 84.84890 2.60810 0.06630 0.01980 0.00000 0.16590 0.00040 forest 84.84890
82270050 0.02240 9.91270 74.06580 15.99910 0.00000 0.00000 0.00000 0.00000 0.00000 forest 74.06580
82320000 0.04540 1.81570 87.01770 11.12120 0.00000 0.00000 0.00000 0.00000 0.00000 forest 87.01770
82350000 0.22480 9.56860 81.00180 9.18330 0.02140 0.00000 0.00000 0.00000 0.00000 forest 81.00180
82770000 0.31510 24.20730 65.51120 9.86800 0.03940 0.00000 0.00000 0.00000 0.05910 forest 65.51120
83029900 0.23250 8.64120 79.52730 11.59910 0.00000 0.00000 0.00000 0.00000 0.00000 forest 79.52730
83050000 0.23950 9.22400 79.67320 10.59190 0.11180 0.00000 0.00000 0.15970 0.00000 forest 79.67320
83105000 0.25170 12.99380 83.03640 3.71800 0.00000 0.00000 0.00000 0.00000 0.00000 forest 83.03640
83250000 0.34090 26.38490 70.83770 2.43650 0.00000 0.00000 0.00000 0.00000 0.00000 forest 70.83770
83300200 0.79520 18.68860 74.82670 5.60560 0.03460 0.00000 0.00000 0.04940 0.00000 forest 74.82670
83345000 0.16960 6.90560 90.90750 2.01730 0.00000 0.00000 0.00000 0.00000 0.00000 forest 90.90750
83440000 0.15440 7.92970 86.85970 5.05610 0.00000 0.00000 0.00000 0.00000 0.00000 forest 86.85970
83520000 0.49820 13.37100 80.56490 5.52170 0.01820 0.00000 0.00000 0.02590 0.00000 forest 80.56490
83675000 0.14550 4.67180 86.69580 7.64630 0.14550 0.00000 0.00000 0.69510 0.00000 forest 86.69580
83690000 0.50220 13.44370 80.46580 5.54360 0.01890 0.00000 0.00000 0.02580 0.00000 forest 80.46580
83800002 0.44800 12.28550 81.18580 5.99950 0.02680 0.00000 0.00000 0.05430 0.00000 forest 81.18580
83892990 0.00000 17.81080 77.92210 4.26720 0.00000 0.00000 0.00000 0.00000 0.00000 forest 77.92210
83892998 0.04300 8.96590 84.73100 6.22790 0.03220 0.00000 0.00000 0.00000 0.00000 forest 84.73100
84071000 0.04940 6.19540 91.84380 1.86190 0.00000 0.00000 0.00000 0.04940 0.00000 forest 91.84380
84095000 0.00000 4.98310 91.13980 3.86420 0.01300 0.00000 0.00000 0.00000 0.00000 forest 91.13980
84095500 0.22420 6.62910 90.56620 2.54970 0.00440 0.00000 0.00000 0.02640 0.00000 forest 90.56620
84150100 3.84560 11.06580 82.59300 2.49570 0.00000 0.00000 0.00000 0.00000 0.00000 forest 82.59300
84249998 1.32810 14.98520 81.12420 2.56240 0.00000 0.00000 0.00000 0.00000 0.00000 forest 81.12420
84300000 1.53330 16.17370 79.96830 2.32470 0.00000 0.00000 0.00000 0.00000 0.00000 forest 79.96830
84520000 0.04470 3.34970 93.18890 3.41670 0.00000 0.00000 0.00000 0.00000 0.00000 forest 93.18890
84520010 0.23810 4.98680 92.06350 2.71160 0.00000 0.00000 0.00000 0.00000 0.00000 forest 92.06350
84551000 1.69120 13.94190 83.34780 1.01910 0.00000 0.00000 0.00000 0.00000 0.00000 forest 83.34780
84559800 1.64830 12.17130 84.62740 1.55300 0.00000 0.00000 0.00000 0.00000 0.00000 forest 84.62740
84560000 2.07870 14.59040 81.81370 1.51720 0.00000 0.00000 0.00000 0.00000 0.00000 forest 81.81370
84580000 1.95070 15.16890 81.22680 1.65340 0.00000 0.00000 0.00000 0.00000 0.00000 forest 81.22680
84598002 1.26280 9.24230 87.35890 2.13590 0.00000 0.00000 0.00000 0.00000 0.00000 forest 87.35890
84600000 1.33910 12.65660 84.29800 1.70630 0.00000 0.00000 0.00000 0.00000 0.00000 forest 84.29800
84949000 3.20170 21.34480 65.48560 9.96800 0.00000 0.00000 0.00000 0.00000 0.00000 forest 65.48560
84949800 9.65790 28.43250 56.10390 5.80570 0.00000 0.00000 0.00000 0.00000 0.00000 forest 56.10390
84950000 11.11680 30.56050 52.79420 5.52850 0.00000 0.00000 0.00000 0.00000 0.00000 forest 52.79420
85400000 42.10800 40.54390 14.76430 0.92410 0.06780 0.00000 0.00000 1.59190 0.00000 crop 42.10800
85438000 18.80580 62.21000 17.64550 1.08000 0.04470 0.00000 0.00000 0.21420 0.00000 crop_mosaic 62.21000
85470000 11.04230 80.98790 2.30870 4.99920 0.20370 0.00850 0.00000 0.44980 0.00000 crop_mosaic 80.98790
85480000 11.68740 78.02400 5.66410 4.03480 0.10970 0.00820 0.00000 0.47180 0.00000 crop_mosaic 78.02400
85600000 12.68470 77.35560 6.20230 2.98090 0.13470 0.00360 0.00000 0.63830 0.00000 crop_mosaic 77.35560
85610000 0.00000 82.95900 16.11620 0.92470 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 82.95900
85623000 2.53860 86.52860 9.53180 1.40100 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 86.52860
85642000 28.08100 56.02390 12.96980 1.73790 0.07630 0.00090 0.00000 1.11020 0.00000 crop_mosaic 56.02390
85900000 22.47090 55.92100 18.81230 1.81010 0.06050 0.00190 0.00000 0.92350 0.00000 crop_mosaic 55.92100
86100000 0.00950 16.18080 74.02430 9.77120 0.00000 0.00000 0.00000 0.01420 0.00000 forest 74.02430
86160000 0.02240 51.06200 38.40080 10.50750 0.00000 0.00750 0.00000 0.00000 0.00000 crop_mosaic 51.06200
86410000 11.29370 64.46710 20.62170 3.61750 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 64.46710
86420000 0.26560 76.09560 20.00000 3.63880 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 76.09560
86480000 4.27170 62.05750 31.57410 2.09670 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 62.05750
86500000 3.48900 60.63910 33.95770 1.90970 0.00000 0.00000 0.00000 0.00460 0.00000 crop_mosaic 60.63910
86510000 2.64800 48.07560 44.52240 4.70220 0.02560 0.00160 0.00000 0.02460 0.00000 crop_mosaic 48.07560
86560000 17.95430 44.19540 36.80980 0.79060 0.00000 0.00000 0.00000 0.24990 0.00000 crop_mosaic 44.19540
86580000 15.07230 44.57850 39.43380 0.70940 0.00000 0.00000 0.00000 0.20610 0.00000 crop_mosaic 44.57850
86700000 0.88990 32.42410 66.20240 0.42560 0.00000 0.00000 0.00000 0.05800 0.00000 forest 66.20240
86745000 4.43190 41.24590 53.92500 0.39720 0.00000 0.00000 0.00000 0.00000 0.00000 forest 53.92500
87160000 0.69930 36.71330 52.43520 9.58860 0.22620 0.00000 0.00000 0.33730 0.00000 forest 52.43520
87170000 0.87190 34.96800 57.03400 6.74940 0.15130 0.00000 0.00000 0.22550 0.00000 forest 57.03400
87270000 0.67900 33.83130 60.12800 5.10490 0.10240 0.00190 0.00000 0.15260 0.00000 forest 60.12800
87317060 7.89080 31.16050 41.33660 5.42290 0.23420 0.01870 0.00000 13.93650 0.00000 forest 41.33660
87380000 1.98160 42.56270 51.77290 3.68290 0.00000 0.00000 0.00000 0.00000 0.00000 forest 51.77290
87382000 1.84650 42.55210 49.83060 5.69720 0.07360 0.00000 0.00000 0.00000 0.00000 forest 49.83060
87399000 0.73070 81.58170 11.73130 5.20810 0.12270 0.00000 0.00000 0.62540 0.00000 crop_mosaic 81.58170
88750000 2.16580 38.11880 59.03470 0.68070 0.00000 0.00000 0.00000 0.00000 0.00000 forest 59.03470
88850000 1.36140 44.09700 53.73320 0.80830 0.00000 0.00000 0.00000 0.00000 0.00000 forest 53.73320
