gauge_id geol_class_1st geol_class_1st_perc geol_class_2nd geol_class_2nd_perc carb_rocks_perc geol_porosity geol_permeability
73765000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50000
73770000 basic_volcanic_rocks 76.55000 intermediate_volcanic_rocks 23.34000 0.00000 0.09000 -12.56420
73780000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50300
73820000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50180
73900000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50000
73960000 basic_volcanic_rocks 84.10000 intermediate_volcanic_rocks 15.74000 0.00000 0.09010 -12.54400
74100000 basic_volcanic_rocks 84.23000 siliciclastic_sedimentary_rocks 7.67000 0.02000 0.09820 -12.80570
74205000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.95310
74270000 basic_volcanic_rocks 97.66000 siliciclastic_sedimentary_rocks 2.34000 0.00000 0.09230 -12.83680
74295000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50000
74320000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50000
74370000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.96330
74460000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -13.00000
74470000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.93620
74700000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.86520
74750000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.92230
74800000 basic_volcanic_rocks 86.46000 siliciclastic_sedimentary_rocks 5.13000 0.01000 0.09740 -12.79010
74880000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.71220
74900000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.63570
75200000 basic_volcanic_rocks 93.75000 siliciclastic_sedimentary_rocks 6.25000 0.00000 0.09610 -12.84930
75205000 basic_volcanic_rocks 94.73000 siliciclastic_sedimentary_rocks 5.27000 0.00000 0.09510 -12.87410
75230000 basic_volcanic_rocks 97.91000 siliciclastic_sedimentary_rocks 2.09000 0.00000 0.09200 -12.85150
75295000 basic_volcanic_rocks 70.34000 siliciclastic_sedimentary_rocks 16.49000 0.00000 0.10640 -12.56070
75320000 basic_volcanic_rocks 91.97000 siliciclastic_sedimentary_rocks 5.00000 0.00000 0.09490 -12.77030
75450000 basic_volcanic_rocks 86.57000 acid_volcanic_rocks 13.43000 0.00000 0.09000 -12.91050
75500000 basic_volcanic_rocks 91.67000 acid_volcanic_rocks 8.33000 0.00000 0.09000 -12.86360
75550000 basic_volcanic_rocks 86.53000 siliciclastic_sedimentary_rocks 4.61000 0.01000 0.09730 -12.79470
75600000 basic_volcanic_rocks 64.79000 acid_volcanic_rocks 35.21000 0.00000 0.09000 -12.52340
75700000 basic_volcanic_rocks 84.52000 acid_volcanic_rocks 10.16000 0.00000 0.09960 -12.51420
75780000 basic_volcanic_rocks 85.08000 unconsolidated_sediments 5.32000 0.01000 0.09880 -12.77830
76085000 acid_volcanic_rocks 57.14000 basic_volcanic_rocks 39.61000 0.00000 0.09320 -12.62300
76100000 basic_volcanic_rocks 50.92000 acid_volcanic_rocks 36.94000 0.00000 0.10750 -12.62130
76300000 siliciclastic_sedimentary_rocks 71.12000 unconsolidated_sediments 27.01000 0.00000 0.20850 -13.47210
76310000 siliciclastic_sedimentary_rocks 52.67000 unconsolidated_sediments 26.68000 0.63000 0.17060 -13.42010
76460000 acid_volcanic_rocks 57.07000 basic_volcanic_rocks 42.74000 0.00000 0.09040 -12.57480
76750000 intermediate_volcanic_rocks 55.02000 siliciclastic_sedimentary_rocks 24.36000 0.00000 0.14500 -12.32920
77150000 basic_volcanic_rocks 58.42000 siliciclastic_sedimentary_rocks 18.73000 0.05000 0.11910 -12.92240
81019300 metamorphics 46.91000 siliciclastic_sedimentary_rocks 46.46000 2.79000 0.09480 -14.54560
81019350 metamorphics 49.67000 siliciclastic_sedimentary_rocks 25.76000 3.29000 0.05800 -14.31070
81102000 metamorphics 43.93000 acid_plutonic_rocks 21.61000 11.52000 0.04980 -13.96350
81107000 metamorphics 42.73000 acid_plutonic_rocks 36.67000 6.01000 0.03470 -14.03590
81120000 metamorphics 85.59000 carbonate_sedimentary_rocks 9.78000 9.78000 0.01490 -13.87300
81125000 metamorphics 55.72000 acid_plutonic_rocks 44.28000 0.00000 0.01000 -14.10000
81135000 metamorphics 46.09000 acid_plutonic_rocks 36.28000 5.17000 0.02950 -14.00360
81140000 metamorphics 68.41000 acid_plutonic_rocks 25.26000 5.81000 0.01320 -13.96020
81200000 metamorphics 44.41000 acid_plutonic_rocks 42.43000 4.62000 0.02320 -14.00270
81335000 metamorphics 87.16000 acid_plutonic_rocks 9.20000 1.23000 0.01530 -13.98650
81585000 metamorphics 78.79000 acid_plutonic_rocks 21.21000 0.00000 0.01000 -14.10000
81683000 metamorphics 57.05000 acid_plutonic_rocks 29.68000 2.60000 0.02210 -13.97660
82270050 metamorphics 66.31000 acid_plutonic_rocks 26.14000 0.00000 0.02560 -13.20970
82320000 siliciclastic_sedimentary_rocks 79.51000 metamorphics 20.49000 0.00000 0.15410 -14.67290
82350000 metamorphics 39.76000 siliciclastic_sedimentary_rocks 28.43000 0.00000 0.08740 -13.34230
82770000 metamorphics 45.50000 unconsolidated_sediments 42.44000 0.00000 0.09880 -12.40010
83029900 siliciclastic_sedimentary_rocks 95.63000 basic_volcanic_rocks 3.06000 1.31000 0.15360 -15.61400
83050000 siliciclastic_sedimentary_rocks 91.98000 basic_volcanic_rocks 4.48000 3.54000 0.15630 -15.37840
83105000 siliciclastic_sedimentary_rocks 92.53000 carbonate_sedimentary_rocks 6.73000 6.73000 0.17950 -13.09730
83250000 siliciclastic_sedimentary_rocks 93.12000 carbonate_sedimentary_rocks 6.70000 6.70000 0.17870 -14.50580
83300200 siliciclastic_sedimentary_rocks 93.96000 carbonate_sedimentary_rocks 4.24000 4.24000 0.17370 -14.99970
83345000 siliciclastic_sedimentary_rocks 92.45000 carbonate_sedimentary_rocks 7.55000 7.55000 0.17620 -14.99950
83440000 siliciclastic_sedimentary_rocks 93.92000 carbonate_sedimentary_rocks 3.84000 3.84000 0.17930 -15.06720
83520000 siliciclastic_sedimentary_rocks 87.52000 acid_volcanic_rocks 4.27000 3.54000 0.17070 -14.84340
83675000 siliciclastic_sedimentary_rocks 57.53000 metamorphics 23.82000 0.00000 0.11800 -13.00430
83690000 siliciclastic_sedimentary_rocks 87.03000 acid_volcanic_rocks 4.31000 3.52000 0.17010 -14.83280
83800002 siliciclastic_sedimentary_rocks 79.33000 metamorphics 9.22000 2.88000 0.15880 -14.58410
83892990 siliciclastic_sedimentary_rocks 99.58000 metamorphics 0.42000 0.00000 0.18930 -15.16210
83892998 siliciclastic_sedimentary_rocks 60.96000 metamorphics 37.81000 0.00000 0.11990 -14.74990
84071000 acid_plutonic_rocks 52.91000 siliciclastic_sedimentary_rocks 34.98000 0.00000 0.07360 -13.17780
84095000 siliciclastic_sedimentary_rocks 39.05000 acid_plutonic_rocks 31.87000 0.15000 0.08050 -13.35560
84095500 acid_plutonic_rocks 46.41000 siliciclastic_sedimentary_rocks 31.96000 0.05000 0.06960 -13.32790
84150100 acid_plutonic_rocks 61.48000 metamorphics 31.35000 0.00000 0.02370 -13.60230
84249998 siliciclastic_sedimentary_rocks 72.19000 basic_volcanic_rocks 15.96000 6.09000 0.16240 -14.22200
84300000 siliciclastic_sedimentary_rocks 67.68000 basic_volcanic_rocks 12.79000 4.90000 0.15160 -14.24490
84520000 acid_plutonic_rocks 80.58000 siliciclastic_sedimentary_rocks 18.92000 0.00000 0.04590 -13.00000
84520010 acid_plutonic_rocks 55.81000 siliciclastic_sedimentary_rocks 39.27000 2.08000 0.08490 -13.00000
84551000 siliciclastic_sedimentary_rocks 63.76000 acid_plutonic_rocks 27.84000 5.52000 0.12890 -14.34820
84559800 acid_plutonic_rocks 51.29000 siliciclastic_sedimentary_rocks 43.15000 2.78000 0.09260 -13.62910
84560000 acid_plutonic_rocks 52.85000 siliciclastic_sedimentary_rocks 41.20000 2.45000 0.09030 -13.68670
84580000 siliciclastic_sedimentary_rocks 47.43000 acid_plutonic_rocks 41.58000 3.01000 0.10660 -13.86730
84598002 acid_plutonic_rocks 95.97000 siliciclastic_sedimentary_rocks 3.59000 0.00000 0.01680 -13.94500
84600000 acid_plutonic_rocks 95.83000 siliciclastic_sedimentary_rocks 3.81000 0.00000 0.01770 -13.94620
84949000 siliciclastic_sedimentary_rocks 48.45000 basic_volcanic_rocks 28.40000 0.00000 0.17090 -12.27900
84949800 siliciclastic_sedimentary_rocks 52.04000 basic_volcanic_rocks 25.92000 0.00000 0.18190 -12.07020
84950000 siliciclastic_sedimentary_rocks 51.05000 basic_volcanic_rocks 24.20000 0.00000 0.18690 -11.98310
85400000 basic_volcanic_rocks 66.34000 acid_volcanic_rocks 18.06000 0.00000 0.10630 -12.69640
85438000 siliciclastic_sedimentary_rocks 52.52000 unconsolidated_sediments 19.44000 0.00000 0.16580 -13.48350
85470000 siliciclastic_sedimentary_rocks 38.90000 metamorphics 34.71000 2.42000 0.11060 -13.94640
85480000 siliciclastic_sedimentary_rocks 39.23000 metamorphics 24.12000 1.13000 0.13220 -13.55830
85600000 siliciclastic_sedimentary_rocks 59.16000 unconsolidated_sediments 21.01000 0.49000 0.16680 -13.84770
85610000 acid_volcanic_rocks 40.53000 siliciclastic_sedimentary_rocks 21.94000 0.00000 0.13000 -12.50000
85623000 acid_plutonic_rocks 26.68000 intermediate_volcanic_rocks 25.52000 0.00000 0.07540 -13.49210
85642000 basic_volcanic_rocks 37.66000 siliciclastic_sedimentary_rocks 31.73000 0.12000 0.13390 -13.10880
85900000 siliciclastic_sedimentary_rocks 36.11000 basic_volcanic_rocks 30.42000 0.09000 0.13820 -13.25240
86100000 acid_volcanic_rocks 95.38000 basic_volcanic_rocks 4.62000 0.00000 0.09000 -12.50000
86160000 acid_volcanic_rocks 98.81000 basic_volcanic_rocks 1.19000 0.00000 0.09000 -12.50000
86410000 basic_volcanic_rocks 66.09000 acid_volcanic_rocks 33.91000 0.00000 0.09000 -12.50000
86420000 acid_volcanic_rocks 65.02000 basic_volcanic_rocks 34.98000 0.00000 0.09000 -12.50000
86480000 acid_volcanic_rocks 83.25000 basic_volcanic_rocks 16.75000 0.00000 0.09000 -12.56600
86500000 acid_volcanic_rocks 80.45000 basic_volcanic_rocks 19.55000 0.00000 0.09000 -12.54640
86510000 acid_volcanic_rocks 67.70000 basic_volcanic_rocks 32.30000 0.00000 0.09000 -12.50530
86560000 acid_volcanic_rocks 72.33000 basic_volcanic_rocks 27.67000 0.00000 0.09000 -12.76690
86580000 acid_volcanic_rocks 63.75000 basic_volcanic_rocks 36.25000 0.00000 0.09000 -12.72010
86700000 basic_volcanic_rocks 52.21000 acid_volcanic_rocks 47.79000 0.00000 0.09000 -12.50000
86745000 acid_volcanic_rocks 73.82000 basic_volcanic_rocks 26.18000 0.00000 0.09000 -12.80210
87160000 acid_volcanic_rocks 86.62000 basic_volcanic_rocks 12.94000 0.00000 0.09070 -12.49970
87170000 acid_volcanic_rocks 67.05000 basic_volcanic_rocks 27.72000 0.00000 0.09910 -12.45230
87270000 acid_volcanic_rocks 51.29000 basic_volcanic_rocks 35.40000 0.00000 0.11250 -12.44710
87317060 acid_volcanic_rocks 31.17000 basic_volcanic_rocks 28.27000 0.00000 0.15480 -12.04540
87380000 basic_volcanic_rocks 46.45000 siliciclastic_sedimentary_rocks 28.24000 0.00000 0.14920 -12.18990
87382000 basic_volcanic_rocks 43.25000 siliciclastic_sedimentary_rocks 32.25000 0.00000 0.15420 -12.26400
87399000 unconsolidated_sediments 54.86000 siliciclastic_sedimentary_rocks 35.73000 0.00000 0.23880 -10.99160
88750000 metamorphics 81.43000 acid_plutonic_rocks 12.47000 0.00000 0.02280 -13.89480
88850000 metamorphics 54.13000 acid_plutonic_rocks 45.87000 0.00000 0.01000 -14.10000
