gauge_id p_mean pet_mean et_mean aridity p_seasonality asynchronicity frac_snow high_prec_freq high_prec_dur high_prec_timing low_prec_freq low_prec_dur low_prec_timing
61815000 4.19674 2.90229 2.76320 0.69156 1.03493 0.09020 0.00000 22.95000 1.21108 djf 260.15000 5.64317 jja
61826000 4.16486 2.83229 2.73342 0.68004 1.03397 0.09020 0.00000 21.30000 1.24561 djf 244.70000 5.25107 jja
61830000 4.16552 2.84069 2.74782 0.68195 1.02534 0.08785 0.00000 18.60000 1.24000 djf 225.15000 5.18779 jja
61886000 4.09595 2.69821 2.71666 0.65875 0.95406 0.07280 0.00000 19.80000 1.19637 djf 231.20000 5.03704 jja
61902000 3.99390 2.79397 2.69739 0.69956 0.96430 0.08087 0.00000 19.00000 1.22977 djf 226.50000 5.05580 jja
61910000 3.98169 2.80953 2.69507 0.70561 0.97281 0.08320 0.00000 18.95000 1.22654 djf 224.65000 5.14073 jja
61912000 3.96218 2.83132 2.68775 0.71459 0.97785 0.08320 0.00000 18.40000 1.20656 djf 224.65000 5.23050 jja
61915000 3.91764 2.86858 2.67788 0.73222 0.98971 0.08542 0.00000 17.85000 1.23529 djf 222.35000 5.21948 jja
61953001 3.64285 3.06281 2.62399 0.84077 1.03966 0.09383 0.00000 21.60000 1.30909 djf 252.65000 5.48048 jja
61956001 3.61227 3.03739 2.61841 0.84085 1.03925 0.09220 0.00000 21.05000 1.30341 djf 251.20000 5.35608 jja
62420000 3.61500 2.80844 2.67628 0.77688 0.87768 0.05720 0.00000 22.20000 1.25070 djf 253.00000 5.33193 jja
62477100 3.77541 2.76644 2.76607 0.73275 0.77027 0.04150 0.00000 21.85000 1.19399 djf 242.90000 4.82903 jja
62490000 3.46274 2.67250 2.84830 0.77179 0.75753 0.04405 0.00000 22.65000 1.18586 djf 258.65000 5.13704 jja
62600000 4.09218 2.69710 2.78441 0.65909 0.90319 0.05530 0.00000 20.55000 1.22687 djf 235.20000 4.84948 jja
62615000 4.03750 2.69710 2.78441 0.66801 0.90037 0.05530 0.00000 20.20000 1.23547 djf 231.70000 4.81205 jja
62622000 4.08093 2.69230 2.76329 0.65973 0.89687 0.05895 0.00000 22.15000 1.22039 djf 250.05000 4.99102 jja
62625000 4.03643 2.71754 2.75131 0.67325 0.89644 0.06260 0.00000 20.70000 1.22485 djf 246.00000 4.97976 jja
62670000 3.99815 2.51449 2.92472 0.62891 0.86175 0.05385 0.00000 21.15000 1.18820 djf 240.85000 4.92536 jja
62715000 3.84384 2.79666 2.72439 0.72757 0.90611 0.06716 0.00000 18.10000 1.22297 djf 225.80000 4.87163 jja
62760005 3.97541 2.97281 2.69131 0.74780 0.97585 0.08100 0.00000 23.20000 1.25405 djf 256.65000 5.47812 jja
62760150 3.88554 2.94167 2.75769 0.75708 0.97929 0.08100 0.00000 23.55000 1.23622 djf 258.15000 5.46928 jja
62767500 3.90292 2.97281 2.69131 0.76169 0.97814 0.08125 0.00000 22.60000 1.23161 djf 249.95000 5.29555 jja
63250000 3.85885 3.14562 2.75001 0.81517 0.90614 0.12410 0.00000 15.40000 1.12409 djf 216.10000 4.61259 jja
63350100 3.85689 3.11413 2.76366 0.80742 0.85647 0.11916 0.00000 14.15000 1.15510 djf 204.05000 4.63224 jja
63790000 3.56531 2.96325 2.61459 0.83114 0.77411 0.08440 0.00000 23.55000 1.29396 djf 256.00000 5.35005 jja
63950010 3.84673 3.09461 2.78373 0.80448 0.66664 0.11260 nan 18.90000 1.17391 djf 231.05000 4.37181 jja
63950100 3.77858 3.08879 2.77147 0.81745 0.65581 0.09845 0.00000 18.40000 1.13580 djf 226.00000 4.33781 jja
63955000 3.70281 3.05025 2.80326 0.82377 0.64748 0.09176 0.00000 16.30000 1.13986 djf 215.80000 4.44490 jja
63970000 3.73291 3.06106 2.77075 0.82002 0.69560 0.09944 0.00000 15.55000 1.16479 djf 205.30000 4.59798 jja
64040000 3.78333 2.54611 2.71559 0.67298 0.63666 0.04495 0.00000 22.75000 1.20053 djf 254.05000 4.83444 jja
64065000 3.63184 2.63873 2.70772 0.72655 0.71088 0.04660 0.00000 21.85000 1.19726 djf 248.95000 4.81063 jja
64075000 3.60746 2.64830 2.65558 0.73412 0.71369 0.04595 0.00000 22.00000 1.22563 djf 246.20000 4.82272 jja
64231000 3.84693 2.51316 2.81745 0.65329 0.48384 0.00347 0.00000 22.50000 1.21951 djf 247.35000 4.69801 jja
64315000 3.72237 2.84994 2.58807 0.76562 0.79712 0.05935 0.00000 22.20000 1.21978 djf 244.85000 4.91174 jja
64327000 3.65016 2.88778 2.58926 0.79114 0.77790 0.07340 0.00000 23.75000 1.27346 djf 255.50000 5.23566 jja
64346000 3.65329 2.98162 2.64305 0.81615 0.70954 0.07952 0.00000 23.45000 1.27793 djf 255.25000 5.30114 jja
64360000 3.96533 2.62094 2.72438 0.66097 0.44758 0.02722 0.00000 22.35000 1.19839 djf 245.50000 4.71662 jja
64362000 3.88422 2.65640 2.71734 0.68390 0.47272 0.03842 0.00000 22.35000 1.25562 djf 240.00000 4.69208 jja
64370000 3.85318 2.68893 2.71970 0.69785 0.49503 0.06350 0.00000 21.55000 1.24566 djf 236.55000 4.59767 jja
64380000 3.94510 2.59241 2.80197 0.65712 0.40883 0.03315 0.00000 22.35000 1.22131 djf 250.45000 4.83028 jja
64382000 3.88731 2.62893 2.77328 0.67629 0.43104 0.04560 0.00000 21.25000 1.22478 djf 243.30000 4.68786 jja
64395000 3.62736 2.96642 2.64506 0.81779 0.73072 0.07678 0.00000 22.10000 1.23810 djf 247.90000 5.12190 jja
64442800 4.33794 2.36226 2.70885 0.54456 0.20286 0.00000 0.00000 22.15000 1.17507 son 246.05000 4.49406 jja
64447000 4.26900 2.49393 2.62459 0.58419 0.23220 0.00000 0.00000 20.95000 1.16713 djf 236.75000 4.44184 jja
64453000 4.13688 2.57185 2.65537 0.62169 0.28721 0.00000 0.00000 22.30000 1.18302 djf 250.30000 4.73157 jja
64465000 4.22285 2.53252 2.65710 0.59972 0.24734 0.00000 0.00000 19.90000 1.15029 son 233.55000 4.46132 jja
64477600 4.11992 2.59524 2.74251 0.62992 0.35420 0.00000 0.00000 21.75000 1.17886 djf 246.65000 4.58457 jja
64501000 4.21777 2.57361 2.76305 0.61018 0.30137 0.01256 0.00000 18.35000 1.14688 djf 223.65000 4.33011 jja
64504210 4.21261 2.60210 2.76751 0.61769 0.31677 0.01781 0.00000 18.55000 1.15576 djf 221.40000 4.33268 jja
64504550 4.28284 2.88567 2.79233 0.67377 0.48003 0.06610 0.00000 22.05000 1.18548 djf 251.65000 4.89116 jja
64506000 4.21229 2.63024 2.76764 0.62442 0.32641 0.01781 0.00000 18.40000 1.16088 djf 220.50000 4.33628 jja
64507000 4.21057 2.63024 2.76764 0.62467 0.32720 0.01781 0.00000 18.40000 1.16088 djf 220.40000 4.33432 jja
64508500 3.86408 2.80485 2.73998 0.72588 0.48196 0.06570 0.00000 22.65000 1.25833 djf 248.80000 4.84518 jja
64550000 4.03311 2.92141 2.65823 0.72436 0.46405 0.08580 0.00000 22.55000 1.19629 djf 242.75000 4.79269 jja
64575003 3.88817 2.99701 2.68112 0.77080 0.93595 0.09171 0.00000 5.85000 1.19388 djf 158.65000 5.21875 jja
64613000 3.66090 3.09589 2.71470 0.84566 0.59665 0.09160 0.00000 19.25000 1.13235 djf 232.25000 4.40284 jja
64613800 3.64644 3.08901 2.73842 0.84713 0.58900 0.08165 0.00000 18.65000 1.15839 djf 227.70000 4.39151 jja
64614000 3.81768 3.04048 2.75868 0.79642 0.52909 0.07967 0.00000 17.90000 1.14377 djf 217.45000 4.29743 jja
64617000 3.80705 3.03129 2.75200 0.79623 0.52756 0.07716 0.00000 17.65000 1.14610 djf 215.85000 4.31269 jja
64618000 3.82099 2.98233 2.79571 0.78051 0.45346 0.05510 0.00000 19.85000 1.16082 son 243.20000 4.67243 jja
64619950 4.64646 2.46191 2.75821 0.52985 0.19285 0.01520 0.00000 21.60000 1.18033 son 242.90000 4.49399 jja
64620000 4.64024 2.46191 2.75821 0.53056 0.19155 0.01520 0.00000 21.75000 1.18529 son 242.90000 4.48155 jja
64625000 4.59288 2.50506 2.79160 0.54542 0.19357 0.00000 0.00000 21.30000 1.17033 son 236.25000 4.44079 jja
64645000 4.64416 2.53342 2.83118 0.54551 0.20385 0.01183 0.00000 20.40000 1.17919 son 229.95000 4.25439 jja
64652000 4.45070 2.61767 2.88220 0.58815 0.31963 0.04350 0.00000 21.25000 1.16120 son 240.80000 4.56493 jja
64655000 4.59195 2.58690 2.82428 0.56336 0.23708 0.01975 0.00000 19.65000 1.15588 son 225.85000 4.24530 jja
64659000 4.70843 2.71986 2.76507 0.57766 0.29551 0.04470 0.00000 21.65000 1.19284 son 237.25000 4.39759 jja
64660500 4.57123 2.64662 2.80893 0.57897 0.27014 0.03480 0.00000 20.10000 1.12921 son 224.20000 4.24621 jja
64671000 4.75787 2.70009 2.73857 0.56750 0.28146 0.04400 0.00000 22.20000 1.16230 son 246.45000 4.61949 jja
64673000 4.55510 2.70009 2.73857 0.59276 0.30194 0.05190 0.00000 21.45000 1.15946 son 242.00000 4.57035 jja
64675002 4.53741 2.66817 2.79534 0.58804 0.28179 0.03480 0.00000 20.00000 1.12676 son 223.05000 4.27299 jja
64682000 4.18078 2.79902 2.63546 0.66950 0.33754 0.05760 0.00000 22.15000 1.18767 djf 249.05000 4.76651 jja
64685000 4.46495 2.70375 2.76619 0.60555 0.29848 0.04518 0.00000 19.70000 1.12251 son 222.05000 4.25791 jja
64693000 4.36793 2.72750 2.74713 0.62444 0.31211 0.04823 0.00000 19.20000 1.11953 son 220.10000 4.27794 jja
64700000 4.42481 2.90798 2.70196 0.65720 0.42366 0.07947 0.00000 22.40000 1.15762 son 244.55000 4.43829 jja
64717000 4.15689 2.92649 2.70419 0.70401 0.41130 0.06910 0.00000 19.85000 1.14080 son 229.40000 4.35708 jja
64723000 4.47050 2.88255 2.66003 0.64479 0.38526 0.07257 0.00000 23.25000 1.17722 son 249.30000 4.64246 jja
64764000 5.11674 2.54908 2.81849 0.49818 0.15818 0.01135 0.00000 22.00000 1.16402 son 240.95000 4.48279 jja
64767000 5.23104 2.57576 2.83393 0.49240 0.16762 0.00000 0.00000 21.75000 1.15385 son 233.95000 4.30847 jja
64771500 5.24636 2.57910 2.83522 0.49160 0.17274 0.00000 0.00000 21.65000 1.16086 son 232.55000 4.27089 jja
64773000 5.24129 2.65059 2.77840 0.50571 0.19066 0.02270 0.00000 22.50000 1.14504 son 243.60000 4.46972 jja
64775000 5.25435 2.67492 2.73605 0.50909 0.21537 0.02680 0.00000 21.25000 1.14865 son 235.65000 4.34779 jja
64776100 5.24090 2.60435 2.80982 0.49693 0.19397 0.02107 0.00000 21.30000 1.14209 son 227.65000 4.21184 jja
64785000 4.89772 2.67907 2.62497 0.54700 0.24608 0.03780 0.00000 22.35000 1.15504 son 241.10000 4.43606 jja
64795000 5.17372 2.62661 2.76516 0.50768 0.20222 0.02653 0.00000 20.60000 1.13812 son 225.30000 4.15683 jja
64799500 5.15697 2.63252 2.75664 0.51048 0.20283 0.02653 0.00000 20.65000 1.13462 son 225.10000 4.15697 jja
64810000 4.28795 2.71397 2.61177 0.63293 0.26352 0.05114 0.00000 21.55000 1.15550 son 243.25000 4.60265 jja
64815000 4.27939 2.75367 2.61303 0.64347 0.26654 0.05690 0.00000 20.90000 1.15152 son 240.25000 4.53302 jja
64820000 4.91442 2.67281 2.70615 0.54387 0.21619 0.03707 0.00000 20.85000 1.15193 son 223.55000 4.18241 jja
64830000 4.86673 2.69126 2.69523 0.55299 0.21655 0.03959 0.00000 20.85000 1.16156 son 223.25000 4.19643 jja
64843000 3.91300 2.98343 2.69021 0.76244 0.86393 0.08805 0.00000 5.35000 1.08081 djf 150.10000 4.81090 jja
65006075 4.38905 2.57879 2.71737 0.58755 0.35571 0.01415 0.00000 22.65000 1.11852 djf 254.70000 4.84681 jja
65009000 4.29078 2.57879 2.71737 0.60101 0.34190 0.01415 0.00000 22.35000 1.12594 djf 253.40000 4.80835 jja
65010000 4.75472 2.36355 2.90339 0.49710 0.35858 0.01325 0.00000 23.05000 1.14109 djf 258.45000 5.01845 jja
65015400 4.48012 2.42072 2.78049 0.54032 0.34385 0.01325 0.00000 22.35000 1.13740 djf 257.70000 4.98453 jja
65021000 4.19001 2.58920 2.70053 0.61795 0.33439 0.00000 0.00000 24.10000 1.14762 djf 272.75000 5.54370 jja
65021250 4.19001 2.58920 2.70053 0.61795 0.33439 0.00000 0.00000 24.10000 1.14762 djf 272.75000 5.54370 jja
65021770 4.11107 2.58920 2.70053 0.62981 0.31987 0.00000 0.00000 23.25000 1.15385 djf 262.55000 5.12793 jja
65024000 4.05875 2.58920 2.70053 0.63793 0.30608 0.00000 0.00000 22.40000 1.14872 djf 256.70000 4.94605 jja
65025000 4.14126 2.53410 2.69211 0.61191 0.32722 0.00000 0.00000 20.90000 1.12973 djf 243.00000 4.63298 jja
65027000 4.02941 2.51572 2.67254 0.62434 0.30408 0.00000 0.00000 21.85000 1.15915 djf 255.75000 4.86217 jja
65060000 4.15813 2.46240 2.65223 0.59219 0.26826 0.00000 0.00000 19.45000 1.12428 djf 233.25000 4.37207 jja
65095000 4.40340 2.33314 2.73333 0.52985 0.22924 0.00579 0.00000 19.55000 1.18485 djf 237.15000 4.21600 jja
65100000 4.35889 2.31409 2.71600 0.53089 0.22647 0.00000 0.00000 19.55000 1.18485 son 235.85000 4.18174 jja
65135000 4.23721 2.40030 2.76607 0.56648 0.30169 0.00000 0.00000 22.35000 1.13165 djf 251.55000 4.71509 jja
65136550 4.16984 2.40534 2.70283 0.57684 0.29198 0.00000 0.00000 22.55000 1.15051 djf 249.65000 4.68386 jja
65180000 4.37958 2.34603 2.80872 0.53568 0.13580 0.03970 0.00000 21.30000 1.22414 son 246.70000 4.52661 jja
65220000 4.28287 2.39224 2.66280 0.55856 0.22327 0.00983 0.00000 18.90000 1.16667 son 225.65000 4.24154 jja
65310000 4.33207 2.38831 2.67333 0.55131 0.20039 0.01778 0.00000 18.40000 1.17197 son 222.45000 4.16573 jja
65809000 4.87390 2.49725 2.91972 0.51237 0.18649 0.00000 0.00000 22.60000 1.16195 son 251.75000 4.67937 jja
65815050 4.98952 2.55540 2.80061 0.51215 0.16035 0.01953 0.00000 21.25000 1.16438 son 238.50000 4.33243 jja
65855000 5.21762 2.57489 2.70152 0.49350 0.14072 0.00000 0.00000 20.95000 1.16066 son 239.75000 4.30431 jja
65925000 5.25829 2.48442 2.76908 0.47248 0.08479 0.03960 0.00000 22.35000 1.23140 son 238.85000 4.22743 jja
65945000 5.48670 2.61843 2.64343 0.47723 0.09614 0.02620 0.00000 22.95000 1.19843 son 244.50000 4.27822 jja
65948000 5.62077 2.60011 2.69168 0.46259 0.10079 0.02150 0.00000 23.65000 1.22539 son 249.45000 4.45049 jja
65960000 5.41165 2.58416 2.69818 0.47752 0.09049 0.02753 0.00000 21.05000 1.20977 son 229.40000 4.02456 jja
65979000 5.28477 2.67078 2.72038 0.50537 0.17804 0.04120 0.00000 22.35000 1.17016 son 242.10000 4.35824 jja
65986000 4.90879 2.49972 2.74509 0.50923 0.15138 0.02474 0.00000 17.20000 1.16216 son 207.85000 3.82781 jja
65987000 4.91143 2.50134 2.74736 0.50929 0.15128 0.02474 0.00000 17.25000 1.16162 son 207.40000 3.81952 jja
65993000 4.92165 2.51249 2.75625 0.51050 0.15000 0.02640 0.00000 17.20000 1.16610 son 206.85000 3.81994 jja
66006000 5.08039 3.25130 2.96751 0.63997 0.80231 0.19450 0.00000 11.75000 1.13527 djf 191.20000 4.39540 jja
66160000 4.77278 3.32342 2.80939 0.69633 0.92010 0.19298 0.00000 12.95000 1.16667 djf 184.30000 4.61327 jja
66260001 4.22765 3.36008 2.83600 0.79479 0.87957 0.18604 0.00000 9.75000 1.12717 djf 170.95000 4.67077 jja
67100000 3.13334 3.19422 2.55350 1.01943 0.85786 0.14287 0.00000 8.05000 1.06623 djf 165.50000 4.68175 jja
70100000 4.43515 2.31598 2.74103 0.52219 0.15398 0.05790 0.00000 22.35000 1.17016 djf 255.05000 4.63727 jja
70200000 4.66357 2.34898 2.63300 0.50369 0.13883 0.05790 0.00000 21.40000 1.20904 son 242.45000 4.18017 jja
70300000 4.45047 2.35929 2.78818 0.53012 0.08393 0.05477 0.00000 22.05000 1.20163 son 248.90000 4.39365 jja
70500000 4.53734 2.42280 2.53728 0.53397 0.05033 0.05695 0.00000 23.10000 1.20000 son 252.60000 4.51071 jja
71200000 4.34583 2.30877 2.80786 0.53126 0.13131 0.03265 0.00000 21.60000 1.16757 djf 248.70000 4.45300 jja
71250000 4.34493 2.27706 2.84550 0.52407 0.15448 0.03635 0.00000 21.90000 1.17742 djf 253.15000 4.54897 jja
71300000 4.34399 2.29432 2.84289 0.52816 0.13577 0.04730 0.00000 20.70000 1.15966 djf 245.60000 4.33157 jja
71350001 4.36584 2.28051 2.80987 0.52235 0.12592 0.04730 0.00000 21.10000 1.18207 djf 240.10000 4.23457 jja
71383000 4.38803 2.27873 2.78571 0.51931 0.12129 0.05115 0.00000 21.75000 1.19178 son 236.80000 4.16535 jja
71498000 4.60493 2.35760 2.79069 0.51197 0.11618 0.04955 0.00000 22.00000 1.20879 son 237.55000 4.31125 jja
71550000 4.51324 2.31203 2.77517 0.51228 0.11334 0.05035 0.00000 20.85000 1.19143 son 228.65000 4.17245 jja
72430000 5.06403 2.41923 2.49074 0.47773 0.01304 0.07777 0.00000 21.90000 1.17742 son 245.95000 4.38023 jja
72630000 5.16779 2.46300 2.51868 0.47661 0.01198 0.09480 0.00000 21.80000 1.16890 son 241.55000 4.15034 jja
72680000 5.14405 2.46785 2.53250 0.47975 0.01390 0.09480 0.00000 21.75000 1.17886 son 239.80000 4.13092 jja
72715000 4.66262 2.42165 2.82450 0.51938 0.12376 0.05580 0.00000 22.05000 1.19512 son 246.80000 4.48727 jja
72810000 4.80297 2.42365 2.81396 0.50462 0.12832 0.05900 0.00000 22.25000 1.20596 son 240.55000 4.36174 jja
72849000 4.91829 2.40559 2.79206 0.48911 0.12453 0.05900 0.00000 21.40000 1.22989 son 235.60000 4.20714 jja
72870000 4.95291 2.51306 2.53455 0.50739 0.08810 0.06130 0.00000 22.40000 1.23416 son 250.85000 4.49552 jja
73300000 5.57995 2.43052 2.77694 0.43558 0.09870 0.05527 0.00000 21.85000 1.19726 son 244.55000 4.28659 jja
73330000 5.78791 2.43052 2.77694 0.41993 0.07892 0.05527 0.00000 21.35000 1.19608 son 240.75000 4.20524 jja
73350000 5.82719 2.48124 2.72339 0.42580 0.06473 0.04980 0.00000 21.75000 1.19505 son 237.55000 4.14211 jja
73550000 4.87584 2.39637 2.64926 0.49148 0.06663 0.06471 0.00000 19.25000 1.20690 son 217.40000 3.88561 jja
73600000 5.36115 2.49906 2.75367 0.46614 0.09331 0.05058 0.00000 20.80000 1.19540 son 236.35000 4.13561 jja
73690001 5.43232 2.39996 2.85283 0.44179 0.10403 0.06230 nan 21.85000 1.20386 son 243.05000 4.30558 jja
73765000 5.44938 2.51991 2.76362 0.46242 0.11442 0.03370 0.00000 22.90000 1.20526 son 249.05000 4.37313 jja
73770000 5.52257 2.47938 2.75967 0.44895 0.08982 0.05185 0.00000 21.20000 1.20113 son 231.20000 4.07401 jja
73780000 5.54397 2.56700 2.72912 0.46303 0.11701 0.02325 0.00000 23.50000 1.23037 son 244.85000 4.31074 jja
73820000 5.50803 2.56700 2.72912 0.46605 0.11909 0.02325 0.00000 22.95000 1.22727 son 241.65000 4.30365 jja
73900000 5.44237 2.57737 2.81655 0.47358 0.12428 0.02500 0.00000 22.50000 1.20643 son 249.75000 4.47982 jja
73960000 5.49387 2.51067 2.76040 0.45699 0.09623 0.04580 0.00000 21.00000 1.20690 son 228.95000 4.07384 jja
74100000 4.96674 2.41693 2.66797 0.48662 0.07086 0.06213 0.00000 19.20000 1.20376 son 214.75000 3.83825 jja
74205000 5.16272 2.49528 2.51845 0.48333 0.03878 0.06865 0.00000 24.05000 1.20551 son 253.75000 4.53936 jja
74270000 5.15075 2.52976 2.51329 0.49114 0.03454 0.07535 0.00000 22.80000 1.20635 son 239.90000 4.08340 jja
74295000 5.46030 2.57421 2.80615 0.47144 0.11259 0.01815 0.00000 24.05000 1.22704 son 252.00000 4.53645 jja
74320000 5.63403 2.59929 2.71406 0.46136 0.12244 0.01655 0.00000 23.25000 1.20779 son 246.45000 4.38914 jja
74370000 5.16033 2.56693 2.59833 0.49743 0.05602 0.04540 0.00000 23.90000 1.20707 son 246.15000 4.29581 jja
74460000 5.12547 2.57739 2.46060 0.50286 0.04895 0.06003 0.00000 24.20000 1.20099 son 257.25000 4.60609 jja
74470000 5.09798 2.57739 2.46060 0.50557 0.06911 0.03880 0.00000 23.75000 1.19647 son 249.95000 4.35074 jja
74700000 5.07893 2.63293 2.50772 0.51840 0.08293 0.01040 0.00000 24.10000 1.21717 son 253.55000 4.49159 jja
74750000 5.08869 2.65109 2.50110 0.52098 0.09584 0.03163 0.00000 24.05000 1.22392 son 262.20000 4.70314 jja
74800000 5.05276 2.47641 2.68095 0.49011 0.07861 0.05443 0.00000 18.75000 1.19048 son 209.30000 3.69136 jja
74880000 5.10064 2.64796 2.45477 0.51914 0.08469 0.03870 0.00000 24.20000 1.22532 son 256.30000 4.52827 jja
74900000 5.05120 2.64796 2.45477 0.52422 0.09235 0.03870 0.00000 24.70000 1.21975 son 253.90000 4.44269 jja
75200000 4.89093 2.44621 2.32544 0.50015 0.00970 0.06135 0.00000 23.40000 1.20930 son 254.50000 4.52847 jja
75205000 4.91717 2.44621 2.32544 0.49748 0.01408 0.06135 0.00000 23.40000 1.20930 son 253.10000 4.46384 jja
75230000 5.00685 2.49674 2.39705 0.49866 0.03111 0.06327 0.00000 22.90000 1.20526 son 245.10000 4.23316 jja
75295000 5.03396 2.43785 2.30773 0.48428 0.00486 0.07390 0.00000 23.95000 1.20960 son 250.60000 4.35447 jja
75320000 5.02980 2.49543 2.38274 0.49613 0.03005 0.06050 0.00000 22.90000 1.19582 son 241.25000 4.11689 jja
75450000 4.98153 2.47755 2.35144 0.49735 0.04332 0.06045 0.00000 24.05000 1.19950 son 252.40000 4.41259 jja
75500000 5.03858 2.51882 2.37885 0.49991 0.06075 0.05140 0.00000 24.45000 1.19853 son 249.20000 4.38347 jja
75550000 5.04464 2.48862 2.63839 0.49332 0.07691 0.05463 0.00000 18.00000 1.18421 son 206.10000 3.62533 jja
75600000 4.83882 2.45276 2.36282 0.50689 0.06537 0.05990 0.00000 25.40000 1.20379 mam 262.60000 4.75294 jja
75700000 4.81715 2.50330 2.42823 0.51966 0.08907 0.04850 0.00000 24.95000 1.20241 son 255.25000 4.49384 jja
75780000 5.02332 2.49493 2.62666 0.49667 0.08071 0.05528 0.00000 17.95000 1.17705 son 204.45000 3.59631 jja
76085000 4.96747 2.38366 2.35757 0.47985 -0.00428 0.07680 0.00000 25.10000 1.18957 son 254.45000 4.49558 jja
76100000 4.91817 2.32867 2.40590 0.47348 0.00500 0.07680 0.00000 25.75000 1.20327 son 251.80000 4.40595 jja
76300000 4.02601 2.33458 2.17704 0.57987 0.07432 0.07650 0.00000 24.25000 1.21859 mam 262.00000 4.79853 jja
76310000 4.02348 2.31936 2.18376 0.57645 0.05086 0.07790 0.00000 23.95000 1.20655 mam 259.30000 4.74908 jja
76460000 4.93261 2.45378 2.37630 0.49746 0.06664 0.06080 0.00000 26.00000 1.22066 son 260.30000 4.66070 jja
76750000 4.17055 2.41436 2.26932 0.57891 0.12422 0.08873 0.00000 25.90000 1.24519 mam 261.35000 4.72177 jja
77150000 4.76698 2.48598 2.51386 0.52150 0.09690 0.06570 0.00000 16.60000 1.14879 son 199.25000 3.48339 jja
81019300 4.00911 2.39866 2.87601 0.59830 0.28896 0.00000 0.00000 22.15000 1.15065 djf 256.30000 4.85417 jja
81019350 4.07304 2.39866 2.87601 0.58891 0.30071 0.00000 0.00000 23.00000 1.13861 djf 252.75000 4.87934 jja
81102000 4.29555 2.42298 2.91003 0.56407 0.34968 0.00000 0.00000 22.00000 1.15486 djf 244.85000 4.62417 jja
81107000 4.23109 2.42740 2.90565 0.57371 0.36100 0.00000 0.00000 21.05000 1.14092 djf 240.35000 4.53491 jja
81120000 4.08043 2.46274 2.95417 0.60355 0.38886 0.00695 0.00000 22.85000 1.17179 djf 256.60000 5.02644 jja
81125000 4.04677 2.47249 2.89107 0.61098 0.44138 0.00695 0.00000 22.70000 1.20106 djf 254.30000 4.84843 jja
81135000 4.19463 2.43403 2.90597 0.58027 0.38038 0.00000 0.00000 20.95000 1.15746 djf 238.30000 4.59595 jja
81140000 3.83000 2.44934 2.91952 0.63951 0.41319 0.00695 0.00000 22.35000 1.17323 djf 253.85000 4.91957 jja
81200000 4.07035 2.44726 2.89542 0.60124 0.41147 0.00695 0.00000 19.95000 1.16667 djf 234.00000 4.50000 jja
81335000 4.30486 2.42310 2.98030 0.56287 0.47093 0.00000 0.00000 20.40000 1.14607 djf 234.90000 4.41127 jja
81585000 4.77616 2.71249 3.22370 0.56792 0.64685 0.06300 0.00000 24.50000 1.19804 djf 271.00000 5.51373 jja
81683000 4.24908 2.45227 2.95640 0.57713 0.51628 0.02868 0.00000 16.55000 1.14931 djf 213.30000 4.20296 jja
82270050 5.31361 2.29054 2.86059 0.43107 0.37005 0.00700 0.00000 22.50000 1.19048 djf 253.20000 4.67159 jja
82320000 4.60767 2.24600 2.83630 0.48745 0.25803 0.00000 0.00000 21.95000 1.18649 djf 261.60000 4.82212 jja
82350000 4.88410 2.24600 2.83630 0.45986 0.30525 0.00000 0.00000 20.85000 1.17135 djf 249.30000 4.44781 jja
82770000 5.66973 2.33312 2.72062 0.41151 0.41763 0.00467 nan 21.30000 1.16712 djf 251.80000 4.64147 jja
83029900 4.43351 2.27666 2.72524 0.51351 0.19073 0.02830 0.00000 22.90000 1.18961 son 250.50000 4.59633 jja
83050000 4.46028 2.27502 2.70653 0.51006 0.19510 0.02688 0.00000 22.50000 1.20321 son 245.45000 4.44656 jja
83105000 4.40321 2.26681 2.76664 0.51481 0.22298 0.02540 0.00000 22.65000 1.17969 djf 252.80000 4.50223 jja
83250000 4.28373 2.23621 2.72825 0.52202 0.17897 0.02540 0.00000 21.85000 1.17473 djf 244.80000 4.28346 jja
83300200 4.35546 2.26588 2.65385 0.52024 0.18649 0.02400 0.00000 22.00000 1.19565 djf 234.80000 4.20036 jja
83345000 4.43749 2.27644 2.70885 0.51300 0.16864 0.01193 0.00000 22.50000 1.20643 djf 245.50000 4.43141 jja
83440000 4.36200 2.25363 2.70625 0.51665 0.18928 0.00000 0.00000 22.00000 1.22563 son 239.60000 4.34058 jja
83520000 4.35053 2.25975 2.68268 0.51942 0.19251 0.01600 0.00000 20.85000 1.20520 son 230.90000 4.20583 jja
83675000 4.70134 2.24929 2.79770 0.47844 0.27453 0.00000 0.00000 22.15000 1.19086 djf 251.50000 4.53153 jja
83690000 4.35163 2.25975 2.68268 0.51929 0.19286 0.01600 0.00000 20.70000 1.20700 son 230.90000 4.20200 jja
83800002 4.39831 2.26881 2.68021 0.51584 0.20583 0.01200 0.00000 19.95000 1.20909 son 228.40000 4.13020 jja
83892990 4.15912 2.28265 2.72833 0.54883 0.19647 0.01270 0.00000 24.05000 1.19652 djf 261.85000 4.93591 jja
83892998 4.19519 2.28265 2.72833 0.54411 0.22231 0.00000 0.00000 22.90000 1.17436 djf 249.50000 4.48338 jja
84071000 4.43691 2.26882 2.73552 0.51135 0.30801 0.00635 0.00000 22.50000 1.19681 djf 249.80000 4.45674 jja
