gauge_id gauge_name gauge_region gauge_lat gauge_lon area_ana area_gsim area_gsim_quality
66070004 caceres_(dnpvn) paraguay -16.07610 -57.70220 32400.00000 32306.62000 high
66071300 fazenda_salu paraguay -15.18390 -58.72810 nan 2184.04900 high
66071400 agua_suja paraguay -15.49970 -58.59970 2860.00000 2875.53900 high
66072000 porto_esperidiao paraguay -15.85170 -58.46280 5660.00000 5631.69100 high
66072001 porto_esperidiao paraguay -15.84890 -58.46560 nan 5631.69100 high
66074000 jusante_do_salto paraguay -15.80190 -59.11500 nan 343.69670 medium
66076000 baia_grande paraguay -15.90000 -58.36670 nan 8859.34600 high
66090000 descalvados paraguay -16.73280 -57.74890 47100.00000 46860.68000 high
66110000 perto_de_pocone paraguay -16.31500 -56.54220 2910.00000 2945.83200 high
66120000 porto_conceicao paraguay -17.14330 -57.35940 64000.00000 63879.44000 high
66126000 perto_de_bela_vista_do_norte paraguay -17.51810 -57.79060 nan 2945.25500 low
66140000 marzagao paraguay -14.54170 -55.84890 2320.00000 2388.68200 high
66150000 quebo_grande paraguay -14.46250 -55.99000 nan 69.50570 low
66155000 quebo_pequeno paraguay -14.61640 -56.07500 nan 281.76180 high
66160000 quebo paraguay -14.65360 -56.13220 4260.00000 4334.95800 high
66162000 uhe_manso_montante paraguay -14.81000 -55.27610 2580.00000 2610.20600 high
66163000 ponte_do_rio_manso_f1 paraguay -14.85000 -55.53330 nan 3362.04800 high
66170000 ponte_alta paraguay -15.42440 -55.29060 nan 56.83850 high
66171400 uhe_manso_rio_casca paraguay -15.14110 -55.49810 1210.00000 nan nan
66171500 uhe_manso_rio_roncador paraguay -15.09190 -55.44170 1360.00000 1365.69900 high
66173000 ponte_do_rio_casca_man-f2 paraguay -15.02250 -55.55000 nan 2855.58400 high
66174000 uhe_manso_rio_quilombo paraguay -15.21360 -55.64110 693.00000 686.87830 high
66175000 passagem_do_mamao_man-f3 paraguay -15.11330 -55.67750 nan 1221.37400 high
66200000 montante_da_barra paraguay -14.93670 -55.76560 nan 4961.94000 high
66201000 fazenda_taperao_man-f5 paraguay -14.93690 -55.76640 nan 4961.94000 high
66210000 uhe_manso_jusante paraguay -14.86750 -55.80030 9370.00000 9331.89000 high
66231000 fazenda_raizama_(coimbra)_-_f6 paraguay -14.84500 -55.85560 9580.00000 9555.37500 high
66240000 porto_de_cima paraguay -14.85690 -55.84390 nan 9536.03200 high
66245000 nobres paraguay -14.73330 -56.33330 nan 364.07040 high
66250001 rosario_oeste paraguay -14.83420 -56.41390 16000.00000 16200.91000 high
66255000 acorizal paraguay -15.20390 -56.36690 19700.00000 19724.60000 high
66260001 cuiaba paraguay -15.61560 -56.10860 23500.00000 23486.51000 high
66260002 cuiaba paraguay -15.58250 -56.13420 nan 22693.74000 high
66280000 barao_de_melgaco paraguay -16.19280 -55.96690 28900.00000 28927.04000 high
66340000 porto_cercado_(ex-retiro_biguacal) paraguay -16.51190 -56.37560 36900.00000 36678.33000 high
66350000 sao_roque paraguay -16.63330 -56.46670 nan 36881.92000 high
66360000 sao_joao paraguay -16.94440 -56.63280 38500.00000 38356.59000 high
66370000 ilha_camargo paraguay -17.05640 -56.58060 39000.00000 38545.69000 high
66380000 sao_pedro_da_cipa paraguay -15.99810 -54.92170 3240.00000 3266.32200 high
66390000 jaciara paraguay -15.98330 -54.93330 nan 851.06610 high
66400000 sao_lourenco_de_fatima paraguay -16.31080 -54.92280 6990.00000 6990.29400 high
66430000 jarudore paraguay -16.19690 -54.30030 3780.00000 3822.21400 high
66440000 pedra_preta paraguay -16.60670 -54.45860 2180.00000 2214.08400 high
66450001 rondonopolis paraguay -16.47890 -54.65060 12300.00000 12406.30000 high
66455000 ponte_de_pedra paraguay -16.71610 -54.74610 nan 1675.53300 high
66460000 acima_do_corrego_grande paraguay -16.60810 -55.20640 23000.00000 23072.25000 high
66465000 colonia_santa_izabel paraguay -16.68970 -55.99580 nan 24256.15000 high
66470000 sao_jose_do_borireu paraguay -16.92530 -56.22360 24100.00000 24710.84000 high
66475000 piquiri paraguay -17.93810 -54.59580 nan 938.57420 high
66480000 estrada_br-163 paraguay -17.88920 -55.00360 nan 2884.96300 medium
66490000 estrada_br-163 paraguay -17.61080 -54.83250 3970.00000 3947.21500 high
66520000 itiquira paraguay -17.20780 -54.15110 2920.00000 3009.87100 high
66522000 uhe_itiquira_montante paraguay -17.08670 -54.91390 5280.00000 5308.73800 high
66525000 estrada_br-163 paraguay -17.13420 -54.81830 nan nan nan
66525100 uhe_itiquira_jusante paraguay -17.13640 -54.81890 4910.00000 4915.54600 high
66600000 sao_jeronimo paraguay -17.20170 -56.00860 23300.00000 24236.04000 high
66650000 sao_jose_do_piquiri paraguay -17.29170 -56.38720 30000.00000 28811.96000 high
66710000 pousada_taiama__(ex-porto_jofre) paraguay -17.36560 -56.77470 95200.00000 94939.58000 high
66750000 porto_do_alegre paraguay -17.62330 -56.96500 103000.00000 103079.20000 high
66800000 amolar paraguay -18.03860 -57.48860 234000.00000 232265.30000 high
66810000 sao_francisco paraguay -18.39390 -57.39110 243000.00000 238263.00000 high
66825000 ladario_(base_naval) paraguay -19.00170 -57.59420 253000.00000 250808.80000 high
66840000 perto_de_pedro_gomes paraguay -18.16080 -54.46890 nan 9750.93800 high
66845000 pedro_gomes paraguay -18.16720 -54.47080 9730.00000 9778.48100 high
66849000 confluencia__rio_jauru paraguay -18.73030 -54.57860 7380.00000 7594.23800 high
66850000 contravertente paraguay -18.72440 -54.52970 6320.00000 6319.33700 high
66855000 garimpagem paraguay -18.71360 -54.56720 6330.00000 6337.25000 high
66860000 sao_gabriel_do_oeste paraguay -19.41030 -54.48000 nan 559.54180 high
66861000 pch_ponte_alta_jusante paraguay -19.41330 -54.45890 601.00000 600.63050 high
66865000 proximo_rio_verde paraguay -18.89920 -54.80940 498.00000 497.41350 high
66870000 coxim paraguay -18.50780 -54.76190 27600.00000 27871.06000 high
66880000 sao_goncalo paraguay -18.25970 -55.97060 nan 30037.38000 high
66885000 porto_rolom paraguay -18.30420 -56.17280 nan 30275.38000 high
66886000 perto_da_bocaina paraguay -19.31830 -55.17420 nan 2860.64300 high
66888200 proximo_perdigao paraguay -19.25080 -55.00810 nan 411.23950 high
66890000 fazenda_rio_negro paraguay -19.59220 -56.22220 nan 18501.22000 high
66895000 porto_da_manga paraguay -19.25830 -57.23530 327000.00000 322579.80000 high
66900000 estrada_mt-738 paraguay -20.76190 -56.09110 11600.00000 11565.98000 high
66910000 miranda paraguay -20.24080 -56.39920 15000.00000 15069.29000 high
66920000 ticao_de_fogo paraguay -19.92390 -56.80390 nan 19010.09000 high
66923000 proximo_a_bandeirantes paraguay -19.87420 -54.43780 76.00000 nan nan
66926000 ponte_do_grego paraguay -20.15580 -55.09000 6330.00000 6369.07100 high
66941000 palmeiras paraguay -20.44810 -55.42810 10900.00000 10762.09000 high
66945000 aquidauana paraguay -20.47810 -55.80140 15700.00000 15710.15000 high
66950000 porto_ciriaco paraguay -19.69860 -56.28110 17200.00000 19102.02000 low
66960008 porto_esperanca paraguay -19.60060 -57.43720 371000.00000 367652.90000 high
67006000 baia_negra paraguay -20.22940 -58.16670 nan 516508.30000 high
67025000 retiro_alegria paraguay -21.20170 -57.18530 nan 942.31490 high
67030000 barranco_branco paraguay -21.09860 -57.84420 546000.00000 553236.80000 high
67050000 fecho_dos_morros paraguay -21.43610 -57.91890 nan 556746.20000 high
67100000 porto_murtinho paraguay -21.70030 -57.89110 576000.00000 565154.20000 high
67170000 sao_carlos paraguay -22.22360 -57.30390 10200.00000 10149.81000 high
67175000 baia_grande paraguay -21.94110 -57.25470 nan 2506.47900 high
67176000 fazenda_esperanca paraguay -21.96970 -57.37720 2930.00000 2927.24400 high
70100000 despraiado uruguay -28.36940 -49.80250 533.00000 515.24790 high
70150000 uhe_barra_grande_passo_do_honorato uruguay -28.39440 -50.57560 6160.00000 6076.08600 high
70200000 invernada_velha uruguay -28.43940 -50.30190 2820.00000 2768.00600 high
70300000 fazenda_mineira uruguay -28.09000 -50.06110 1170.00000 1158.10600 high
70350000 passo_da_cadeia uruguay -28.35000 -50.31670 nan 2301.31100 high
70500000 coxilha_rica uruguay -28.16140 -50.44280 550.00000 536.03280 high
70600000 uhe_barra_grande_vacas_gordas uruguay -28.02000 -50.78220 618.00000 614.81850 high
70610000 uhe_barra_grande_pelotinhas uruguay -28.28830 -50.64310 1150.00000 1132.84800 high
70700000 passo_socorro uruguay -28.21080 -50.75860 nan 8338.51000 high
70840080 uhe_barra_grande_barramento uruguay -27.78000 -51.19170 11900.00000 nan nan
71200000 vila_canoas uruguay -27.80280 -49.77860 1010.00000 1003.97400 high
71250000 ponte_do_rio_joao_paulo uruguay -27.82970 -49.62690 489.00000 488.19340 high
71300000 rio_bonito uruguay -27.70220 -49.84000 2000.00000 1981.57400 high
71320000 joana uruguay -27.66670 -49.90000 nan 2297.30400 high
71350000 encruzilhada uruguay -27.50000 -50.13330 nan 3325.77400 high
71350001 encruzilhada_ii uruguay -27.50780 -50.11280 3230.00000 3314.15600 high
71380000 canoas uruguay -27.55000 -50.36670 nan 4491.38000 high
71383000 ponte_alta_do_sul uruguay -27.48580 -50.39170 nan 4698.21900 high
71385000 ponte_do_rio_antinhas uruguay -27.35000 -50.43330 nan 30.17020 high
71490000 ponte_marombas uruguay -27.21530 -50.46500 nan 341.40230 high
71491000 bossardi_goetten uruguay -27.20000 -50.53330 nan 444.40710 high
71495000 ponte_do_rio_timbo uruguay -27.02720 -50.64780 nan 258.24160 high
71496000 ponte_do_rio_correntes uruguay -27.06670 -50.65000 nan 542.94420 high
71498000 passo_marombas uruguay -27.33390 -50.75390 3680.00000 3623.56900 high
71550000 passo_caru uruguay -27.53780 -50.85220 nan 10035.29000 high
71630000 capao_alto uruguay -27.88330 -50.38330 nan 807.64690 high
71800000 colonia_santana uruguay -27.65000 -51.05000 nan 13247.58000 high
71840000 uhe_campos_novos_barramento uruguay -27.60640 -51.32560 14433.00000 nan nan
72300000 passo_do_virgilio uruguay -27.50110 -51.71360 nan 29315.54000 high
72400000 passo_sao_geraldo uruguay -27.93330 -51.73330 nan 1468.07900 high
72430000 passo_do_granzotto uruguay -27.87860 -51.75470 1620.00000 1625.55400 high
72530000 passo_do_ligeiro uruguay -28.06220 -51.91470 nan 455.07360 high
72580000 ponte_do_rio_tapejara uruguay -27.92690 -52.09170 nan 1082.51000 high
72630000 passo_santa_tereza uruguay -27.70670 -51.88530 2800.00000 2804.36700 high
72680000 passo_colombelli uruguay -27.56190 -51.85780 3660.00000 3661.31600 high
72690080 uhe_machadinho_barramento uruguay -27.52470 -51.78170 32000.00000 nan nan
72715000 rio_das_antas uruguay -26.89580 -51.07560 801.00000 801.93510 high
72750000 videira uruguay -26.98330 -51.16670 nan 1643.36800 high
72810000 tangara uruguay -27.08810 -51.25810 2010.00000 1996.00500 high
72849000 joacaba_i uruguay -27.15940 -51.48110 3710.00000 3718.66500 high
72850000 joacaba uruguay -27.16670 -51.50000 nan 3724.46800 high
72870000 barra_do_rio_pardo uruguay -27.31560 -51.52670 420.00000 434.48380 high
72870900 uhe_ita_rio_apuae uruguay -27.56190 -51.85780 3656.00000 nan nan
72880000 uhe_ita_rio_do_peixe uruguay -27.33940 -51.61140 4780.00000 nan nan
72900000 rio_capinzal uruguay -27.33330 -51.60000 nan 4789.05300 high
72980000 rio_uruguay uruguay -27.44610 -51.86110 nan 5166.95800 high
73010000 marcelino_ramos uruguay -27.46110 -51.90440 nan 40884.16000 high
73150000 jacutinga uruguay -27.14720 -52.05470 nan 719.90190 medium
73170000 uhe_ita_rio_jacutinga uruguay -27.16170 -52.14470 877.00000 nan nan
73180000 engenho_velho uruguay -27.23640 -52.20940 nan 971.96970 medium
73200000 ita uruguay -27.28140 -52.33560 nan 44091.53000 high
73200080 uhe_ita_barramento uruguay -27.27640 -52.37720 44100.00000 nan nan
73300000 bonito uruguay -26.94860 -52.18250 654.00000 636.03690 high
73330000 passo_alto_irani uruguay -26.96940 -52.36690 nan 931.06570 high
73350000 barca_irani uruguay -27.16560 -52.52280 1500.00000 1478.87700 high
73420080 uhe_passo_fundo_barramento uruguay -27.55390 -52.74250 1940.00000 nan nan
73480000 ponte_do_rio_passo_fundo uruguay -27.38670 -52.72030 nan 3697.67600 high
73550000 passo_caxambu uruguay -27.17110 -52.86750 nan 52443.39000 high
73581000 ponte_constanso_de_marco uruguay -26.68360 -52.03390 nan 1119.54500 high
73600000 abelardo_luz uruguay -26.55970 -52.32670 1840.00000 1832.91400 high
73600600 uhe_quebra_queixo_barramento uruguay -26.65610 -52.54330 2660.00000 nan nan
73610000 ponte_saudades uruguay -26.66670 -52.61670 nan 686.57560 high
73690001 coronel_passos_maia uruguay -26.77330 -52.02530 740.00000 744.04600 high
73693000 prainha_do_ouro_verde uruguay -26.75530 -52.32720 nan 1164.39900 high
73700000 chapecozinho uruguay -26.74830 -52.40110 nan 1371.66600 high
73705000 chapecozinho_-_jusante uruguay -26.75250 -52.46190 nan 1474.05700 high
73730000 porto_elvino uruguay -26.75280 -52.65560 nan 3545.15500 high
73750000 porto_fae uruguay -26.80060 -52.67780 nan 5337.41000 high
73765000 passo_quilombo uruguay -26.76000 -52.75030 266.00000 268.57050 high
73770000 porto_fae_novo uruguay -26.81810 -52.73470 5550.00000 5561.78700 high
73780000 jardinopolis uruguay -26.73690 -52.90140 642.00000 647.74930 high
73820000 passo_pio_x uruguay -26.85940 -52.90470 1010.00000 1039.52600 high
73850000 passo_nova_erechim uruguay -26.93440 -52.90720 nan 7552.24800 high
73900000 saudades uruguay -26.92440 -53.00890 418.00000 414.10250 high
73960000 barra_do_chapeco_aux. uruguay -27.04190 -52.95440 8240.00000 8239.97700 high
73970000 barra_do_chapeco uruguay -27.09890 -53.00030 nan 8290.27600 high
74040080 uhe_foz_do_chapeco_barramento uruguay -27.14000 -53.04330 53000.00000 nan nan
74100000 irai uruguay -27.17560 -53.22970 61900.00000 61950.73000 high
74205000 linha_cescon uruguay -27.81310 -53.02940 437.00000 437.79970 high
74210000 potreiro_bonito uruguay -27.79920 -53.05610 nan 2565.97200 high
74270000 passo_rio_da_varzea uruguay -27.27860 -53.32030 5340.00000 5362.91200 high
74295000 linha_jatai uruguay -27.01330 -53.29530 300.00000 297.85780 high
74300000 guatapara_de_baixo uruguay -26.58810 -53.45360 814.00000 815.06140 high
74310000 linha_polaca uruguay -26.65000 -53.41670 nan 902.19920 high
74320000 ponte_do_sargento uruguay -26.68220 -53.28610 609.00000 612.17060 high
74329000 itapiranga uruguay -27.17170 -53.70970 72300.00000 nan nan
74345000 pch_guarita_montante uruguay -27.62830 -53.57250 730.00000 721.30430 high
74370000 palmitinho uruguay -27.33280 -53.64440 2020.00000 2018.36600 high
74420000 sao_miguel_do_oeste_i uruguay -26.70360 -53.66670 nan 284.94040 high
74422000 bandeirante uruguay -26.77530 -53.66750 521.00000 517.24640 high
74424500 raigao_alto uruguay -26.93330 -53.70610 2090.00000 nan nan
74460000 ponte_do_rio_turvo uruguay -27.82470 -53.73030 502.00000 480.27700 high
74467000 pch_marco_baldo_jusante uruguay -27.56470 -53.78690 1039.00000 1068.54700 high
74470000 tres_passos uruguay -27.39220 -53.88080 1540.00000 1546.69400 high
74500000 alto_uruguay uruguay -27.30190 -54.13970 82300.00000 nan nan
74600000 cascata_burica uruguay -27.52190 -54.23220 nan 2258.50700 high
74610000 cascata_burica_-_nova uruguay -27.52250 -54.23330 2260.00000 2258.50700 high
74700000 tucunduva uruguay -27.67420 -54.46250 1140.00000 1130.64100 high
74750000 linha_cascata uruguay -27.84500 -54.55610 329.00000 344.91880 high
74800000 porto_lucena uruguay -27.85390 -55.02330 95200.00000 94494.54000 high
74880000 passo_sao_joao uruguay -28.06310 -54.75580 817.00000 810.70590 high
74900000 linha_uniao uruguay -27.93080 -54.93920 1260.00000 1268.76200 high
75155000 passo_faxinal uruguay -28.28690 -53.78080 1940.00000 1998.83500 high
75185000 ponte_nova_do_potiribu uruguay -28.37720 -53.87560 nan 605.80590 high
75186000 ponte_nova_do_potiribu_jusante uruguay -28.37080 -53.87920 613.00000 612.62050 high
75200000 conceicao uruguay -28.45440 -53.97310 811.00000 808.23370 high
75205000 ponte_nova_do_conceicao uruguay -28.38470 -54.03140 970.00000 965.68010 high
75230000 santo_angelo uruguay -28.35530 -54.26750 5440.00000 5470.80600 high
75240000 estancia_do_espinilho uruguay -28.85000 -53.78330 nan 32.93360 high
75270000 pch_ijuizinho_ponte_queimada uruguay -28.77780 -53.98170 893.00000 938.68390 high
75275000 tupancireta s_atlantic -29.08560 -53.81970 nan 0.18670 caution
75285000 usina_velha uruguay -28.45110 -54.28060 nan 2058.13800 high
75295000 colonia_mousquer uruguay -28.38970 -54.33080 2160.00000 2166.21000 high
75300000 passo_viola uruguay -28.21190 -54.60420 nan 8927.56900 high
75320000 ponte_mistica uruguay -28.18140 -54.73830 nan 9450.11100 high
75350000 passo_florida uruguay -28.12390 -55.09690 nan 10244.52000 high
75400000 passo_do_dias uruguay -28.65690 -54.45890 932.00000 937.18180 high
75430000 passo_major_zeferino uruguay -28.73360 -54.64610 nan 878.36570 high
75450000 passo_santa_maria uruguay -28.57920 -54.91500 3240.00000 3233.23300 high
75500000 passo_do_sarmento uruguay -28.21190 -55.31970 5230.00000 5235.83100 high
75550000 garruchos uruguay -28.18220 -55.64330 116000.00000 115027.60000 high
75600000 passo_das_turmas uruguay -28.83720 -54.85500 378.00000 379.15620 high
75650000 itacurubi uruguay -28.74250 -55.16190 1380.00000 nan nan
75700000 passo_do_novo uruguay -28.68280 -55.57940 3710.00000 3701.57700 high
75780000 passo_sao_borja uruguay -28.62440 -56.03690 125000.00000 123233.80000 high
75830000 passo_do_butui uruguay -29.01560 -55.68080 nan 201.39410 high
75900000 itaqui uruguay -29.11750 -56.55440 131000.00000 128630.50000 high
76077000 usina_quebra_dente uruguay -29.38330 -54.01670 nan 851.84540 high
76081000 guacupi uruguay -29.40000 -53.98330 nan 567.81940 high
76085000 cachoeira_5_veados uruguay -29.42890 -54.05420 1540.00000 1516.97600 high
76100000 vila_clara uruguay -29.55610 -54.34220 2790.00000 2763.72400 high
76120000 ponte_toropi uruguay -29.66530 -54.47140 nan 3295.66900 medium
76251000 dom_pedrito uruguay -30.97030 -54.69330 462.00000 0.18320 caution
76260000 passo_do_guterres uruguay -30.84440 -54.54420 nan 566.03190 high
76300000 ponte_ibicui_da_armada uruguay -30.28080 -54.90310 6010.00000 6033.05200 high
76310000 rosario_do_sul uruguay -30.24280 -54.91690 12100.00000 12182.37000 high
76360001 azevedo_sodre uruguay -30.10000 -54.63330 nan 1198.28400 high
76370000 azevedo_sodre uruguay -30.10560 -54.63750 nan 1200.68600 high
76380000 cacequi uruguay -29.90000 -54.83330 nan 1800.83300 high
76395000 passagem_br-287 uruguay -29.66500 -54.10670 nan 519.98390 medium
76431000 pch_furnas_do_segredo_jusante uruguay -29.38030 -54.51030 1830.00000 nan nan
76440000 jaguari uruguay -29.49890 -54.68920 2320.00000 nan nan
76460000 ernesto_alves uruguay -29.36250 -54.73530 926.00000 923.85280 high
76490000 passo_do_loreto uruguay -29.68330 -54.95000 nan 4539.86600 high
76500000 jacaqua uruguay -29.68690 -55.19610 27800.00000 27837.19000 high
76550000 ponte_do_miracatu uruguay -29.48330 -55.26670 nan 378.45260 high
76560000 manoel_viana uruguay -29.59470 -55.48140 29400.00000 29404.48000 high
76600000 passo_do_itaum uruguay -29.44940 -55.74170 nan 31138.96000 high
76630000 cachoeira_santa_cecilia uruguay -29.19920 -55.48420 nan 1560.54500 high
76650000 passo_da_cachoeira uruguay -29.30940 -55.70580 2560.00000 2551.64200 high
76700000 passo_dos_britos uruguay -29.97310 -55.74780 nan 3176.60400 high
76742000 passo_do_osorio uruguay -29.95110 -55.60030 1160.00000 1168.78100 high
76745000 ponte_do_lajeadinho uruguay -29.83330 -55.66670 nan 58.37290 high
76750000 alegrete uruguay -29.76860 -55.78720 5867.84000 5940.81700 high
76800000 passo_mariano_pinto uruguay -29.30920 -56.05530 42500.00000 42673.89000 high
77150000 uruguayana uruguay -29.74860 -57.08860 190000.00000 187175.00000 high
77500000 quarai uruguay -30.38440 -56.46560 4570.00000 4574.07000 high
77585000 passo_da_cruz uruguay -30.25420 -57.31640 13100.00000 nan nan
79200000 fazenda_sao_jorge uruguay -31.45330 -54.13000 704.00000 699.82500 high
79400000 estancia_do_espantoso uruguay -31.53390 -54.29440 1180.00000 1233.38000 high
80010000 mato_dentro se_atlantic -23.43330 -45.08330 nan 71.54400 medium
80100000 rio_guaxinduba_(caraguatatuba) se_atlantic -23.62080 -45.37670 5.20000 nan nan
80130000 fazenda_rio_claro se_atlantic -23.69940 -45.48470 72.00000 67.29750 medium
80200000 fazenda_n.s._aparecida se_atlantic -23.65690 -46.01060 39.00000 32.87460 low
80280000 quilombo se_atlantic -23.81670 -46.31670 nan 49.64130 high
80310000 cubatao_de_cima se_atlantic -23.91670 -46.58330 nan 22.25920 high
80320000 cubatao_de_cima_-_vertedouro se_atlantic -23.96670 -46.56670 nan 10.73700 low
80330000 passareuva_-_vertedouro se_atlantic -23.89720 -46.55190 nan 12.30750 high
80340000 marcolino_(csic) se_atlantic -23.85030 -46.51190 nan 5.27510 low
80360000 ponte_preta se_atlantic -23.88330 -46.45000 nan 151.19620 medium
80410000 pereque_de_baixo se_atlantic -23.85000 -46.41670 nan 69.55140 low
80450000 moji se_atlantic -23.81670 -46.35000 nan 19.35020 medium
80800000 usina_rio_dos_campos se_atlantic -23.95000 -46.65000 nan 86.50110 medium
80850000 usina_capivari_(daee) se_atlantic -23.96670 -46.65000 nan 127.07870 low
80860000 fazenda_agua_quente se_atlantic -24.07440 -46.78000 264.00000 549.51770 high
80870000 fazenda_itaoca se_atlantic -24.08640 -46.71720 97.00000 95.76200 high
80900000 itanhaem se_atlantic -24.18110 -46.79530 92400.00000 923.18610 low
81019300 itambezinho se_atlantic -25.32170 -49.69440 212.00000 221.29970 high
81019350 ponte_do_acungui se_atlantic -25.23440 -49.59640 582.00000 598.09480 high
81019550 escola_meia_lua se_atlantic -25.30000 -49.40000 nan 57.19080 low
81020000 laras se_atlantic -25.18060 -49.51190 nan 188.69150 high
81021000 betara se_atlantic -25.19500 -49.41690 nan 34.79610 high
81030000 pch_santa_cruz_jusante se_atlantic -25.15000 -49.42190 90.50000 nan nan
81050000 rio_branco_do_sul se_atlantic -25.15250 -49.38420 nan 68.45570 high
81060000 salto_sao_luiz se_atlantic -25.15610 -49.50920 nan 142.90120 high
81080000 pedra_branca se_atlantic -25.06690 -49.58330 1360.00000 1389.59200 high
81100000 passo_do_acungui se_atlantic -25.04560 -49.54690 nan 1410.73100 high
81102000 balsa_do_jacare se_atlantic -24.93030 -49.48310 1700.00000 1717.38300 high
81107000 foz_do_sao_sebastiao se_atlantic -24.90280 -49.44170 3240.00000 3293.73700 high
81120000 costas se_atlantic -25.01000 -49.33860 417.00000 422.82610 high
81125000 turvo se_atlantic -24.75610 -49.34030 421.00000 423.69670 high
81135000 balsa_do_cerro_azul se_atlantic -24.79640 -49.27250 4600.00000 4665.07500 high
81140000 cerro_azul se_atlantic -24.82750 -49.26280 nan 446.33400 high
81160000 ribeirao_da_lagoa se_atlantic -24.67280 -49.30190 459.00000 474.06630 high
81170000 ribeira_-_balsa se_atlantic -24.63330 -49.00000 nan 7212.16700 high
81200000 capela_da_ribeira se_atlantic -24.65560 -48.99970 7360.00000 7408.02900 high
81205000 ribeira se_atlantic -24.65640 -49.00310 7350.00000 7408.02900 high
81210000 sitinho se_atlantic -24.68310 -48.98310 nan 381.23380 high
81290300 gasparin se_atlantic -25.26670 -49.18640 nan 9.65930 medium
81290400 oliverio se_atlantic -25.27170 -49.18110 10.30000 9.65930 medium
81290500 montante_da_ponte se_atlantic -25.26970 -49.16830 17.00000 19.12600 low
81291000 chacara_da_luz se_atlantic -25.26360 -49.14830 128.00000 124.61770 high
81298000 reservatorio_capivari_montante se_atlantic -25.22080 -48.95610 nan 462.46800 high
81299000 capivari_-_montante se_atlantic -25.21670 -48.94610 468.00000 462.46800 high
81300000 praia_grande se_atlantic -25.16670 -48.88310 nan 922.67210 high
81302000 uhe_capivari_cachoeira_vertida se_atlantic -25.14330 -48.86280 nan 940.07300 high
81303000 capivari_-_jusante se_atlantic -25.08810 -48.82720 1100.00000 1085.40400 high
81303001 uhe_gov._parigot_de_souza_jusante se_atlantic -25.08810 -48.82720 1100.00000 1085.40400 high
81330000 andorinhas se_atlantic -24.67280 -48.57920 3140.00000 3100.93400 high
81335000 corrego_comprido se_atlantic -24.75860 -48.50860 2930.00000 2866.93700 high
81345000 passagem_do_meio se_atlantic -24.58330 -48.63330 nan 188.63880 medium
81350000 iporanga se_atlantic -24.58940 -48.59560 12500.00000 12552.87000 high
81380000 eldorado se_atlantic -24.51970 -48.10560 14700.00000 14719.41000 high
81400000 sitio_alambari se_atlantic -24.38330 -48.00000 nan 343.82590 high
81420000 sete_barras se_atlantic -24.39310 -47.92500 15300.00000 15429.78000 high
81428000 belvedere se_atlantic -23.96780 -46.89920 34.60000 32.79550 high
81430500 rosas se_atlantic -23.98310 -47.00780 138.00000 135.26420 high
81440000 juquitiba se_atlantic -23.94000 -47.09000 195.00000 176.51120 medium
81450000 juquitiba_-_ii se_atlantic -23.93390 -47.07000 236.00000 244.46820 high
81470000 juquitiba_i se_atlantic -23.93890 -47.09640 nan 425.26710 high
81470001 carmos se_atlantic -23.94110 -47.09970 460.00000 450.45510 high
81495200 uhe_fumaca_jusante se_atlantic -24.01030 -47.29360 1077.00000 nan nan
81496200 uhe_barra_jusante se_atlantic -24.02830 -47.35670 1451.00000 nan nan
81499085 pch_serraria_jusante se_atlantic -24.15110 -47.55470 1731.00000 nan nan
81499200 uhe_jurupara_jusante se_atlantic -23.97220 -47.38720 145.00000 nan nan
81510000 bairro_iporanga se_atlantic -24.10750 -47.68190 412.00000 208.97500 low
81519000 capela_do_porto se_atlantic -24.17220 -47.65280 635.00000 237.77940 caution
81525000 abaixo_capela se_atlantic -24.18330 -47.65000 nan 0.19490 caution
81530000 barra_do_acungui se_atlantic -24.20640 -47.61330 2440.00000 2025.66200 low
81531000 barra_do_acungui se_atlantic -24.18440 -47.62110 2410.00000 1997.93100 low
81532000 abaixo_rio_acungui se_atlantic -24.20000 -47.60000 nan 2022.41600 low
81545000 porto_da_goiaba se_atlantic -24.28860 -47.61670 2540.00000 2125.07800 low
81560000 pedra_do_largo se_atlantic -24.14560 -47.28750 596.00000 604.13640 high
81575000 bairro_igrejinha se_atlantic -24.33080 -47.18530 nan 28.03180 high
81580000 itariri se_atlantic -24.28890 -47.17720 73.00000 68.93180 medium
81585000 guanhanha se_atlantic -24.27190 -47.16580 92.50000 88.61040 high
81595000 praia_alta se_atlantic -24.24690 -47.26140 356.00000 346.90330 high
81597000 braco_grande se_atlantic -24.12640 -47.26970 214.00000 229.67590 medium
81598000 engenho se_atlantic -24.18140 -47.37170 720.00000 733.17000 high
81600000 pedro_barros se_atlantic -24.24890 -47.37440 1260.00000 1275.61500 high
81615000 fau se_atlantic -24.20810 -47.47780 69.80000 66.05420 high
81620000 abaixo_fau se_atlantic -24.26440 -47.45060 1460.00000 1462.07000 high
81630000 miracatu se_atlantic -24.28110 -47.46060 1480.00000 1487.48700 high
81640000 vila_sao_jose se_atlantic -24.31670 -47.50000 nan 121.08570 high
81650000 sitio_jaborandi se_atlantic -24.30920 -47.57670 1760.00000 1747.98900 high
81679000 juquia se_atlantic -24.32060 -47.62500 4360.00000 3916.20600 medium
81680000 juquia_1 se_atlantic -24.31670 -47.63330 nan 3937.87900 medium
81680500 fundo se_atlantic -24.29920 -47.73940 146.00000 558.03850 caution
